,text,label
8062,"Well, Kenya leader want to tell you Africa is not,"" Kenya leader said at the Atlantic Council think tank.", <triplet> Kenya leader <subj> the Atlantic Council think tank <obj> Make Public Statement
8063,"APC spokesman Lanre Isa-Onilu told AFP APC did not own the venue, ""so there is no way APC could have denied The main opposition Peoples Democratic Party (PDP) access to a place APC don't own and APC don't have control over"".", <triplet> APC spokesman Lanre Isa-Onilu <subj> AFP <obj> Make Public Statement
8064,"After the war began, An Indian-born doctor who was holed up in a basement at home in war-torn Ukraine with his pet big cats for months says, An Indian-born doctor who was holed up in a basement at home in war-torn Ukraine with his pet big cats for months spent up to $300 feeding An Indian-born doctor who was holed up in a basement at home in war-torn Ukraine with his pet big cats for months's cats - some 5kg of meat (mostly chicken) - every day.", <triplet> An Indian-born doctor <subj> An Indian-born doctor <obj> Make Public Statement
8065,"""China's would prefer to relax UN sanctions in these areas,"" North Korea analyst Peter Ward says.", <triplet> North Korea analyst Peter Ward <subj> UN sanctions <obj> Make Public Statement
8066,"(Kevin Lamarque/Reuters)Macron, for France's Emmanuel Macron's part, said France's Emmanuel Macron would continue to talk to Russia's Vladimir Putin to ""try to prevent escalation and to get some very concrete results"" such as the safety of nuclear plants.", <triplet> (Kevin Lamarque/Reuters)Macron <subj> France's Emmanuel Macron's part <obj> Make Public Statement <triplet> France's Emmanuel Macron <subj> Russia's Vladimir Putin <obj> Make Public Statement <subj> Russia's Vladimir Putin <obj> Consult
8067,"""On balance, The deal's probably good for Twitter and Twitter"", tech expert and PlainSpeak co-founder Alistair Fairweather tells CapeTalk.", <triplet> Alistair Fairweather <subj> CapeTalk <obj> Make Public Statement
8068,"(Wilfredo Lee/The Associated Press)The targeted books in Florida""I'm just a little disappointed in the misinformation,"" Walton County schools superintendent Russell Hughes told CBC News.", <triplet> Walton County schools superintendent Russell Hughes <subj> CBC News <obj> Make Public Statement
8069,"""a movie about a lesbian relationship will begin to erase that shame that LBQ [lesbian, bisexual and queer] women face,"" director Uyaiedu Ikpe-Etim told the BBC.", <triplet> director Uyaiedu Ikpe-Etim <subj> the BBC <obj> Make Public Statement
8070,"The Robinsons, who bought the golden ticket and three more tickets at a local grocery store, told NBC News' Today show that John and Lisa Robinson from Tennessee had opted for cash because ""John and Lisa Robinson from Tennessee're not guaranteed tomorrow"".", <triplet> The Robinsons <subj> NBC News' Today show <obj> Make Public Statement
8071,"Turkish President Recep Tayyip Erdogan stated Turkish President Recep Tayyip Erdogan's intent to ramp up the contacts with Russia in Ukraine on establishment of the grain corridor for export of agricultural products from Ukrainian ports"" and to ""achieve a result within 7-10 days.", <triplet> Turkish President Recep Tayyip Erdogan <subj> Turkish President Recep Tayyip Erdogan's intent <obj> Make Public Statement
8072,"By doing so, The UK, the US, Ukraine and Estonia have not only violated the traditional UN Security Council practice of such meetings, but also demonstrated The UK, the US, Ukraine and Estonia's neglect towards the people of Crimea, whose destiny The UK, the US, Ukraine and Estonia allegedly care about,"" Russian Permanent Mission to the United Nations said in Russian Permanent Mission to the United Nations's statement."," <triplet> Russian Permanent Mission <subj> The UK, the US, Ukraine and Estonia's neglect <obj> Make Public Statement"
8073,"An Iranian ex-police commander due to be deported from the UK to Rwanda under a controversial scheme'd rather be sent to Iran,"" An Iranian ex-police commander due to be deported from the UK to Rwanda under a controversial scheme said. """, <triplet> An Iranian ex-police commander <subj> Iran <obj> Make Public Statement
8074,"A senior adviser to India's information and broadcasting ministry told the BBC that the health body had been ""presumptuous"" in WHO's presumptuous statement four cough syrups linked to child deaths in The Gambia for the deaths of around 69 children.", <triplet> the BBC <subj> WHO's presumptuous statement <obj> Make Public Statement
8075,"The International Air Transport Association (Iata), the industry's trade body, told the BBC The International Air Transport Association (Iata), the industry's trade body, has no recommendations on the policy because ""these are HR (human resources) policies by individual companies"".", <triplet> The International Air Transport Association <subj> the BBC <obj> Make Public Statement
8076,John Curtice from the University of Strathclyde in Glasgow told AFP that failure to win a Conservative majority would see a Labour-led coalition seek a new Brexit referendum., <triplet> John Curtice <subj> AFP <obj> Make Public Statement <triplet> a Labour-led coalition <subj> a new Brexit referendum <obj> Appeal
8077,Picture: Facebook/EFFJacob ZumaState CaptureJulius MalemaNkandlaRaymond Zondo Email PrintTweetShareSifiso Zulu | 11 March 2021 08:27JOHANNESBURG - Economic Freedom Fighters (EFF) leader Julius Malema said Malema would only divulge the details of Malema's tea party with Zuma when Zondo reveals Zondo's reasons for a meeting Zondo once had with Zuma., <triplet> Zondo <subj> Zondo's reasons <obj> Make Public Statement <subj> Zondo's reasons <obj> Engage In Diplomatic Cooperation
8078,"Sun International said while Sun International's delighted by the move, it’s unfortunate the curfew was not further relaxed and remains at 10 pm.", <triplet> Sun International <subj> Sun International <obj> Make Public Statement
8079,"""France and Western Europe are highly vigilant and will engage all means, including diplomatic ones, in order to prevent the events from unfolding along the scenario of a nuclear catastrophe,"" French government spokesman Olivier Veran told BFM TV channel.", <triplet> French government spokesman Olivier Veran <subj> BFM TV channel <obj> Make Public Statement
8080,"Three weeks into a prison hunger strike, Alexei Navalny has described Alexei Navalny as a ""skeleton"" staggering round Alexei Navalny's cell with such sunken eyes and taut skin Alexei Navalny'd frighten any child into eating any child's porridge.", <triplet> Alexei Navalny <subj> Alexei Navalny <obj> Make Public Statement
8081,"In Virginia, for instance, Gov. Ralph Northam proclaimed on Monday a statewide stay-at-home order until June 10 — a decree that is much stricter, more confining and six weeks longer than the the White House guidelines, and with the actual force of law behind a decree that is much stricter, more confining and six weeks longer than the White House guidelines, and with the actual force of law behind it.", <triplet> Gov. Ralph Northam <subj> Virginia <obj> Make Public Statement
8082,"Jacob Zuma Email PrintTweetShareNkosikhona Duma | 04 March 2020 15:03DURBAN - Duduzane Duduzane Zuma said that Duduzane Duduzane Zuma anticipated that Duduzane Duduzane Zuma's father, former President Jacob Zuma would be strong and fit come 6 May when Jacob Zuma has to appear in the Pietermaritzburg High Court.", <triplet> Duduzane Duduzane Zuma <subj> former President Jacob Zuma <obj> Make Public Statement
8083,"Democrat Cisco Aguilar said Democrat Cisco Aguilar would respect “local decisions” if counties present Democrat Cisco Aguilar with plans to hand-count ballots, while also making sure hand is lawful.", <triplet> Democrat Cisco Aguilar <subj> Democrat Cisco Aguilar <obj> Make Public Statement
8084,"Advocate Dali Mpofu mean, what is Gordhan's counsel Advocate Michelle Le Roux said the state capture commission of inquiry would be better served if Moyane was called to testify.", <triplet> Gordhan's counsel <subj> Moyane <obj> Make Public Statement
8085,State party chairman David Shafer said in a statement Wednesday night that Trump's campaign and the Georgia Republican Party planned to The lawsuit in a dozen counties., <triplet> State party chairman David Shafer <subj> the Georgia Republican Party <obj> Make Public Statement
8086,Moenie's friend Vic Katz said Moenie frightened My friend Vic Katz with all Moenie's talk and My friend Vic Katz didn’t want to get into such discussions., <triplet> Moenie's friend <subj> all Moenie's talk <obj> Make Public Statement <subj> Vic Katz <obj> Make Public Statement
8087,"""The police's Vish Naidoo said that while they avoided speaking about the investigation, a high-level team had been working to find Moti brothers' all along. """, <triplet> The police's Vish Naidoo <subj> Moti brothers <obj> Make Public Statement
8088,"""Sheldon Adelson'm against very wealthy ­people attempting to or influencing elections,"" Sheldon Adelson told Forbes in 2012.", <triplet> Sheldon Adelson <subj> Forbes <obj> Make Public Statement
8089,"Swedish Prime Minister Stefan Lofven's press secretary Toni Eriksson told AFP that ""Swedish Prime Minister Stefan Lofven was careful to point out that Sweden's justice system is completely independent"".", <triplet> Swedish Prime Minister Stefan Lofven's press secretary <subj> AFP <obj> Make Public Statement
8090,Frans Baleni says Ramaphosa's style of leadership will stand the test of time due to Ramaphosa's balanced approach to challenges., <triplet> Frans Baleni <subj> Ramaphosa's balanced approach <obj> Make Public Statement
8091,"Canada Soccer to reveal men's World Cup 26-player roster SundayExclusiveOfficials discussed special travel exemptions for Iran's soccer team as backlash mountedIn soccer-crazy Argentina, Juan Pablo Morino, president of the group Gays Passionate About Soccer said Juan Pablo Morino, president of the group Gays Passionate About Soccer was dismayed by FIFA's decision to organize the World Cup in Qatar.", <triplet> Juan Pablo Morino <subj> FIFA's decision <obj> Make Public Statement
8092,"Ramaphosa have never stolen money from taxpayers, Ramaphosa tells ANC Limpopo conference This was ANC President Cyril Ramaphosa’s first public address since former spy boss Arthur Fraser laid a criminal complaint against Ramaphosa, claiming Ramaphosa failed to report a robbery at Ramaphosa's farm in 2020.", <triplet> Ramaphosa <subj> ANC Limpopo conference <obj> Make Public Statement
8093,Ramaphosa said political leaders should work to unite South Africans., <triplet> Ramaphosa <subj> South Africans <obj> Make Public Statement
8094,"In a victory speech before the race call, John Fetterman nodded to the stroke John Fetterman suffered earlier this year: ""Health care is a fundamental right and Health care saved John Fetterman's life, and Health care should all be there for you if you ever need Health care,"" John Fetterman said.", <triplet> John Fetterman <subj> John Fetterman's life <obj> Make Public Statement
8095,Eurasia Group President Ian Bremmer told Power &amp; Politics that mind?, <triplet> Eurasia Group President Ian Bremmer <subj> Power <obj> Make Public Statement
8096,"""the decision is a wake-up call for the world to pay attention to it,"" Dr. Michael Gardam, an infectious disease physician in Toronto, told CBC News.", <triplet> Dr. Michael Gardam <subj> CBC News <obj> Make Public Statement
8097,"This is unreasonable,"" SpaceX founder Elon Musk said on SpaceX founder Elon Musk's Twitter page.", <triplet> SpaceX founder Elon Musk <subj> SpaceX founder Elon Musk's Twitter page <obj> Make Public Statement
8098,"NASA's announced in May that NASA's plans to land Americans back on the moon by 2024 with the Artemis initiative, named after Apollo's twin sister who was goddess of the hunt and the moon.", <triplet> NASA <subj> Americans <obj> Make Public Statement
8099,"Another the Ukrainian city of Kherson, the only regional capital it captured after invading in February resident, Olga, told the BBC there were fewer soldiers in the Ukrainian city of Kherson, the only regional capital it captured after invading in February.", <triplet> the BBC <subj> the Ukrainian city <obj> Make Public Statement
8100,"One formative, and now motivating experience, was the death of a younger brother, who was around four years old at the time, Dr Tedros Adhanom Ghebreyesus, head of the World Health Organization (WHO) told Time magazine in November.", <triplet> Dr Tedros Adhanom Ghebreyesus <subj> Time magazine <obj> Make Public Statement
8101,"""all of us in the building heard the siren at around 8:55 a. m.  and all of us in the building went down to the evacuation place in the basement,"" an Ulleung county official told Reuters.", <triplet> an Ulleung county official <subj> Reuters <obj> Make Public Statement
8102,"One case lays bare America's testing failureA visual guide to the pandemicCoronavirus slowdown in America's seen from space President Donald Trump, a Republican, said on Wednesday President Donald Trump, a Republican would sign a $2 trillion (£1.", <triplet> President Donald Trump <subj> a Republican <obj> Make Public Statement
8103,President Joe Biden said of President Joe Biden's own situation: “President Joe Biden know President Joe Biden’m coming in stronger. ”, <triplet> President Joe Biden <subj> President Joe Biden's own situation <obj> Make Public Statement
8104,"After being shipped to the UK in the late 19th Century, many were auctioned off in London and some were bought by German collectors, Germany's's foreign ministry has said.", <triplet> Germany's's foreign ministry <subj> London <obj> Make Public Statement
8105,"his partner, told The Mail on Sunday his partner was revealing The couple's union for the first time because Julian Assange's ""life is on the brink"" and his partner did not believe Julian Assange would ""survive infection with coronavirus""."," <triplet> Julian Assange's ""life <subj> The Mail <obj> Make Public Statement"
8106,"the interview at the New York attorney general's office on Wednesday lasted around four hours, and included lengthy breaks, Former US President Donald Trump's lawyer Ronald Fischetti told US media.", <triplet> Former US President Donald Trump's lawyer <subj> US media <obj> Make Public Statement
8107,"“the tech industry’re trying to get you to work longer, even though there is enormous research that shows beyond 60 hours a week, you don’t gain any productivity,” Dan Lyons, author of the book “Lab Rats: How Silicon Valley Made Work Miserable for the Rest of Us told the Wharton Business School in a 2019 interview.", <triplet> Dan Lyons <subj> the Wharton Business School <obj> Make Public Statement
8108,"As of Sunday morning, eight people had been rescued and 209 more evacuated from the area where the landslide occurred, the Campania Prefecture office told CNN.", <triplet> the Campania Prefecture office <subj> CNN <obj> Make Public Statement
8109,"During an interview on CBS This Morning, A former Obama White House official, Susan Rice said that A former Obama White House official, Susan Rice would bring decades of experience in the executive branch to the vice-presidential nominee.", <triplet> A former Obama White House official <subj> Susan Rice <obj> Make Public Statement
8110,"WATCH: Free State black farmers: It’s not a race issue, black farmers are all affectedCASE AGAINST MATLALETSA WEAKThe magistrate in the Senekal farm murder case said Magistrate Deon van Rooyen would be failing in Magistrate Deon van Rooyen's judicial duty if Magistrate Deon van Rooyen denied bail to one of Sekola Matlaletsa and Sekwetje Mahlamba, the two suspects accused of murdering Brendin Horner just to keep public peace.", <triplet> Magistrate Deon van Rooyen <subj> Magistrate Deon van Rooyen's judicial duty <obj> Make Public Statement
8111,"Elsie Williams, an 89-year-old Richmond resident, says Elsie Williams, an 89-year-old Richmond resident, had compassion for Virginia Gov. Ralph Northam after a photo from Northam's 1984 medical school yearbook page surfaced and Virginia Gov. Ralph Northam apologized.", <triplet> Elsie Williams <subj> an 89-year-old Richmond resident <obj> Make Public Statement
8112,"former attorney general Bill Barr, Barr's declaration former attorney general Bill Barr had told former U. S. president Donald Trump's it was ""bullsh-t. """, <triplet> former attorney general Bill Barr <subj> former U. S. president Donald Trump <obj> Make Public Statement
8113,"It all happened so fast,"" 14-year-old student Aprizal Mulyadi told AFP.", <triplet> 14-year-old student Aprizal Mulyadi <subj> AFP <obj> Make Public Statement
8114,"“One man said One man saw two armed men with scarves on assailants's head and bandoliers of bullets,” Serge Medic told Reuters, as gunfire echoed in the background.", <triplet> Serge Medic <subj> Reuters <obj> Make Public Statement
8115,"A the Indian navy officer told The news agency Reuters their boat wasn’t in Indian waters, which the Indian navy denies.", <triplet> A the Indian navy officer <subj> Indian waters <obj> Make Public Statement
8116,"In Leonid Pasechnik's turn, the DPR's leader, Leonid Pasechnik, said: ""With the goal of preventing mass deaths among Donetsk civilian population, some 300,000 of whom are Russian citizens, Leonid Pasechnik’m asking Russian President Vladimir Putin to recognize the sovereignty and independence of Lugansk. """, <triplet> the DPR's leader <subj> Leonid Pasechnik's turn <obj> Make Public Statement
8117,"its former CEO Bob Iger said in the company's statement that its former CEO Bob Iger was ""thrilled"" to return and ""extremely optimistic"" about The Walt Disney Company's future.", <triplet> its former CEO Bob Iger <subj> Bob Iger <obj> Make Public Statement
8118,"""We must all be pacifists,"" Pope Francis told Italian daily La Stampa.", <triplet> Pope Francis <subj> Italian daily <obj> Make Public Statement
8119,"A senior Israeli official told Reuters news agency on Wednesday that Prime Minister Naftali Bennett's government was ""trying to balance between Israel's government's good relations with the US President Joe Biden's administration and the various political constraints"".", <triplet> A senior Israeli official <subj> Reuters news agency <obj> Make Public Statement
8120,"Johnson agrees Brexit deal, but must now win over Parliament Johnson said Johnson was confident that Parliament, which will sit for an extraordinary session on Saturday to vote on the Brexit agreement, would approve Brexit deal.", <triplet> Johnson <subj> Parliament <obj> Make Public Statement
8121,"Former Attorney General Jeff Sessions announced Thursday Former Attorney General Jeff Sessions wants to reclaim Former Attorney General Jeff Sessions's old Senate seat from Alabama, where Former Attorney General Jeff Sessions's been a conservative icon and dominant vote-getter since the 1990s.", <triplet> Former Attorney General Jeff Sessions <subj> Former Attorney General Jeff Sessions's old Senate seat <obj> Make Public Statement
8122,The BBC's says The BBC's is proud of The BBC's Beijing correspondent John Sudworth's reporting and The BBC's Beijing correspondent John Sudworth remains The BBC's's China correspondent., <triplet> The BBC <subj> The BBC's's China correspondent <obj> Make Public Statement
8123,"“And Public Protector Busisiwe Mkhwebane and the EFF are saying that the conduct of the deputy president who was effectively trying to become the president of the country’s is a matter within the definition of state affairs,” Advocate Muzi Sikhakhane said.", <triplet> Advocate Muzi Sikhakhane <subj> the EFF <obj> Make Public Statement
8124,"""People have now reached a boiling point because there has been no clear path to end the zero-Covid policy,"" Alfred Wu Muluan, a Chinese politics expert at the National University of Singapore, told AFP.", <triplet> Alfred Wu Muluan <subj> AFP <obj> Make Public Statement
8125,"the Taliban told the BBC the Taliban's ""doors are open"" should US President Donald Trump wish to resume negotiations.", <triplet> the Taliban <subj> the BBC <obj> Make Public Statement
8126,"the coaching staff are not full of hot air, the coaching staff're involved every day in learning more and more and the coaching staff commit the coaching staff to the players in a loyal way,"" Menotti told Radio Mitre after Argentina's semi-final win over Croatia on Tuesday.", <triplet> Menotti <subj> Argentina's semi-final win <obj> Make Public Statement
8127,"What's next for ex-President Donald Trump legally and politicallyExplaining criminal charges, including insurrection ""An insurrection is a rebellion against the authority of the United States,"" said congressman Jamie Raskin, a Maryland Democrat who serves on A US congressional inquiry into last year's Capitol riot.", <triplet> congressman Jamie Raskin <subj> ex-President Donald Trump <obj> Make Public Statement
8128,"Serbia will begin packaging Russian Sputnik V vaccine in 2 to 3 months, and will establish Serbia's proper production before the end of this year, Serbian Health Ministry state secretary Mirsad Djerlek said in an interview Wednesday.", <triplet> Serbian Health Ministry state secretary Mirsad Djerlek <subj> Serbia's proper production <obj> Make Public Statement
8129,Beachgoer Seeham Samaai has told Parliament's environmental affairs committee that being asked to leave Clifton’s 4th Beach had racial undertones., <triplet> Beachgoer Seeham Samaai <subj> Parliament's environmental affairs committee <obj> Make Public Statement
8130,"In a subsequent tweet, US President Donald Trump said US President Donald Trump vouched for US rapper A$AP Rocky and offered to pay US rapper A$AP Rocky's bail, even though Sweden's justice system has no provisions for bail.", <triplet> US President Donald Trump <subj> US rapper A$AP Rocky <obj> Make Public Statement
8131,"While Correctional Services said that an investigation was being launched to ascertain the cause of death, Popcru's Richard Mamabolo said that it was suspected that Correctional Services officer may have been strangled and raped.", <triplet> Popcru's Richard Mamabolo <subj> Correctional Services officer <obj> Make Public Statement
8132,"And Ukraine President Volodymyr Zelensky has said a referendum fits in with Russia's plans of breaking Ukraine apart by creating ""pseudo-republics"" throughout Ukraine.", <triplet> Ukraine President Volodymyr Zelensky <subj> Russia's plans <obj> Make Public Statement
8133,"Yet despite Russia's persistent rise in daily deaths and new cases, Russian officials say there are no plans to impose a lockdown.", <triplet> Russian officials <subj> Russia's persistent rise <obj> Make Public Statement
8134,"Scientific models show that, without immediate action, the number of deaths over the winter months could double those in the first wave earlier this year, and hospitals would soon be overwhelmed, UK's Johnson told the House of Commons.", <triplet> UK's Johnson <subj> the House <obj> Make Public Statement
8135,"""Our happiness nowadays comes from hard work,"" Zhao Jingjia's tells the BBC's John Sudworth in Beijing.", <triplet> Zhao Jingjia <subj> the BBC's John Sudworth <obj> Make Public Statement
8136,"Laury Haytayan, an oil and gas policy expert at the Natural Resource Governance Institute, explained to FRANCE 24 that there will be a reasonably long wait before any gas can be extracted from the Qana or Sidon reservoir, parts of which lie in Israel's territorial waters.", <triplet> Laury Haytayan <subj> FRANCE <obj> Make Public Statement
8137,"""Parents with means will stop at nothing to get Parents with means's kid into college - that's what Parents with means do,"" Miriam Kurtzig Freedman, an education lawyer told the New York Post.", <triplet> Miriam Kurtzig Freedman <subj> the New York Post <obj> Make Public Statement
8138,"Maryland Democrat Jamie Raskin said a subcommittee was ""bringing forward different recommendations to The US congressional committee investigating last year's Capitol riot for consideration"".", <triplet> Maryland Democrat Jamie Raskin <subj> The US congressional committee <obj> Make Public Statement
8139,"Prime Minister Giorgia Meloni's lawyer, Luca Libra, told AFP court ""was an expected outcome in the light of an article last year which suggested Meloni had tried to help a friend win a government contract during the coronavirus pandemic"".", <triplet> Prime Minister Giorgia Meloni's lawyer <subj> AFP <obj> Make Public Statement
8140,"Europe wants ""to turn the continent's into Europe's gas station,"" Mohamed Adow, director of the Power Shift Africa think tank, said at the UN climate summit in Egypt.", <triplet> Mohamed Adow <subj> the UN climate summit <obj> Make Public Statement
8141,"In an impromptu speech (the video was posted online) university lecturer Denis Skopin told Denis's students: ""What is an immoral act?", <triplet> university lecturer Denis Skopin <subj> Denis's students <obj> Make Public Statement
8142,"We were expecting major industrial technological development and more than anything, better living conditions,"" Donny Ali, a lawyer now aged 34 told AFP, sitting on a sofa in a hotel with no guests.  """, <triplet> Donny Ali <subj> AFP <obj> Make Public Statement
8143,"In Belgium, Thomas Cook's unit there says customers who have booked a package holiday cannot travel for the time being.", <triplet> Thomas Cook's unit <subj> Belgium <obj> Make Public Statement
8144,"""Sassa spokesperson Paseka Letsatsi said that Sassa was checking with the Social Development Department on whether applications will be accepted beyond the deadline of 31 August.", <triplet> Sassa spokesperson Paseka Letsatsi <subj> the Social Development Department <obj> Make Public Statement
8145,"In the same year Anti-virus software entrepreneur John McAfee expressed Anti-virus software entrepreneur John McAfee's disdain for taxes, tweeting that Anti-virus software entrepreneur John McAfee had not filed tax returns for eight years because ""taxation is illegal. """, <triplet> Anti-virus software entrepreneur John McAfee <subj> Anti-virus software entrepreneur John McAfee's disdain <obj> Make Public Statement
8146,Mboweni’s announced Mboweni’s rules., <triplet> Mboweni <subj> Mboweni’s rules <obj> Make Public Statement
8147,"A Kremlin-installed official in the region, Kirill Stremousov, told Russian media that Moscow was ""likely"" to pull Moscow's troops from the region.", <triplet> A Kremlin-installed official <subj> Russian media <obj> Make Public Statement
8148,"""Neeraj Bishnoi, 20, is the main conspirator, and the creator of an app that shared photos of more than 100 Muslim women saying they were on ""sale"","" KPS Malhotra, the deputy commissioner of the cyber crime team, told the BBC.", <triplet> KPS Malhotra <subj> the BBC <obj> Make Public Statement
8149,"""Felony criminal charges have been approved by Cook County State's Attorney's Office against Jussie Smollett for Disorderly Conduct / Filing a False Police Report,"" Chicago police spokesperson Anthony Guglielmi said in a statement late Wednesday.", <triplet> Chicago police spokesperson Anthony Guglielmi <subj> Cook County State's Attorney's Office <obj> Make Public Statement
8150,"7:48pm: Ukraine needs extra gas and weapons, says Ukrainian President Volodymyr Zelensky to G7Ukraine needs ""about two billion cubic meters"" of additional gas to get through the winter, Ukrainian President Volodymyr Zelensky told G7 nations on Monday.", <triplet> Ukraine <subj> G7 nations <obj> Make Public Statement
8151,""" The head of AstraZeneca also said AstraZeneca was working on a vaccine with Oxford University that would target the South African variant of the coronavirus.", <triplet> the South African variant <subj> Oxford University <obj> Make Public Statement
8152,"Iranian President Hassan Rouhani said the other signatories, primarily EU countries, had two months to return to compliance.", <triplet> Iranian President Hassan Rouhani <subj> primarily EU countries <obj> Make Public Statement
8153,"On Thursday, France's's national rail operator SNCF said France's national rail operator SNCF expected up to half of high-speed trains to be cancelled; only one in four inter-city trains would be running, while regional rail services would also be badly affected with half of suburban trains cancelled and only a third of trains circulating in the Paris region.", <triplet> France's's national rail operator <subj> France's national rail operator SNCF <obj> Make Public Statement
8154,"""For President Vladimir Putin, compromise is a sign of weakness and an invitation to further aggression,"" Vladimir Kara-Murza says.", <triplet> Vladimir Kara-Murza <subj> President Vladimir Putin <obj> Make Public Statement
8155,"""Mantashe had made his statement about paying two journalists to kill a story about his alleged extramarital affair, spokesperson Mineral Resources Minister Gwede Mantashe's spokesperson Moferefere Lekorotsoana don’t know what the circumstances were when Mantashe was saying his statement about paying two journalists to kill a story about his alleged extramarital affair to the 'Sunday World'. """, <triplet> Mantashe <subj> the 'Sunday World <obj> Make Public Statement
8156,"Washington: Most travel from Europe to the United States will be banned for 30 days in a bid to prevent the spread of the coronavirus, President Donald Trump has said in a dramatic White House announcement.", <triplet> President Donald Trump <subj> a dramatic White House announcement <obj> Make Public Statement
8157,"jubilant left-wing lawmaker Mathilde Panot said the move was necessary in France's to protect ""against a regression"".", <triplet> jubilant left-wing lawmaker Mathilde Panot <subj> France <obj> Make Public Statement
8158,"""So happy to have WNBA star Brittney Griner back on US soil,"" the US special envoy for hostage affairs, Roger D Carstens said.", <triplet> the US special envoy <subj> WNBA star Brittney Griner <obj> Make Public Statement
8159,"An Iraqi judicial official says three French citizens, members of the group Islamic State in Iraq and Syria (ISIS), were among 13 French citizens captured in Syria and handed over to Iraq in January by the U. S. -backed Syrian Democratic Forces.", <triplet> An Iraqi judicial official <subj> 13 French citizens <obj> Make Public Statement
8160,"A Kremlin spokesman said on Monday that the fighting could stop ""in a moment"" if Ukraine's would ""stop Ukraine's's military action"" and agree to Russia's demands: recognize Crimea as Russian, the Luhansk and Donetsk regions as independent, and enshrine in Ukraine's's constitution a vow to remain neutral and out of any bloc, namely NATO.", <triplet> A Kremlin spokesman <subj> Ukraine's's military action <obj> Make Public Statement <triplet> Ukraine <subj> Ukraine's's military action <obj> Reduce Relations
8161,"Although some in the Gulf called for US President Donald Trump's $US50 billion Middle East economic vision to be given a chance, in Israel where US President Donald Trump's enjoys great support from Prime Minister Benjamin Netanhyahu, Tzachi Hanegbi, a cabinet member close to Prime Minister Benjamin Netanhyahu, described Palestinians' rejection of US President Donald Trump's $US50 billion Middle East economic vision as tragic.", <triplet> Tzachi Hanegbi <subj> Palestinians' rejection <obj> Make Public Statement <subj> Israel <obj> Make Public Statement
8162,"""If you look at BidenUS, BidenUS was coughing yesterday horribly and grabbing BidenUS's mask, as BidenUS's coughing,"" US President Donald Trump said.", <triplet> US President Donald Trump <subj> BidenUS's mask <obj> Make Public Statement
8163,"But the cardinal, 72, told Italian website Domani High-ranking Vatican official Cardinal Giovanni Angelo Becciu was being forced out because High-ranking Vatican official Cardinal Giovanni Angelo Becciu was suspected of giving Church money to High-ranking Vatican official Cardinal Giovanni Angelo Becciu's brothers.", <triplet> Italian website Domani <subj> High-ranking Vatican official Cardinal Giovanni Angelo Becciu <obj> Make Public Statement
8164,"“For Mercosur’s smallest economy, Paraguay,, unilateral initiatives are inappropriate and unilateral initiatives are in opposition to the founding principals and regulatory commitments” of the three-decade-old customs union, Foreign Minister Julio Arriola said.", <triplet> Foreign Minister Julio Arriola <subj> Mercosur’s smallest economy <obj> Make Public Statement
8165,"As for Burkina Faso, Omar Alieu Touray, president of the ECOWAS commission, expressed ECOWAS's ""serious concerns"" about the security situation and the humanitarian crisis there, while pledging support for Burkina Faso."," <triplet> Omar Alieu Touray <subj> ECOWAS's ""serious concerns <obj> Make Public Statement"
8166,"One day Argentina’s national team coach Lionel Scaloni said to Gianfelici: 'With work, it's going to work out'.", <triplet> Argentina’s national team coach <subj> Gianfelici <obj> Make Public Statement
8167,"""1:53am: Ukraine warns of Russian attacks on energy Ukraine's President Volodymyr Zelensky warned late Sunday of more potential Russian attacks on Zelensky's country's energy infrastructure, as officials urged residents in Kyiv to consider making plans to leave as ongoing strikes threaten the power supply, Reuters reported on Monday.", <triplet> Ukraine <subj> Russian attacks <obj> Threaten <triplet> Ukraine's President Volodymyr Zelensky <subj> more potential Russian attacks <obj> Threaten <triplet> Reuters <subj> more potential Russian attacks <obj> Make Public Statement
8168,"In an 11 December meeting with Nancy Pelosi, the new Democratic speaker of the House of Representatives, and outSenate Democratic Leader Chuck Schumer, Trump said Trump would be “proud” to years-long govt shutdown the government over the security issue and would not blame Democrats.", <triplet> Trump <subj> Democrats <obj> Make Public Statement
8169,"The US Department of Energy and a federal laboratory spokespeople told AFP Energy Department and LLNL spokespeople could not comment or provide confirmation regarding the The Financial Times report, but said US Energy Secretary Jennifer Granholm would ""announce a major milestone in nuclear fusion research"" on Tuesday.", <triplet> The US Department <subj> AFP <obj> Make Public Statement <subj> LLNL spokespeople <obj> Make Public Statement
8170,"John Rees, of the Don't Extradite Assange Campaign told AFP that Assange - had a ""very strong defence"" but was concerned the case was ""highly politicised"".", <triplet> John Rees <subj> AFP <obj> Make Public Statement
8171,"""I have never encountered a person who had engaged in such heroic actions who was so humble about it,"" Colorado Springs Police Chief Adrian Vasquez said of a Colorado Springs army veteran who was one of two people who took down a shooter at a club last Saturday on Monday.", <triplet> Colorado Springs Police Chief Adrian Vasquez <subj> a Colorado Springs army veteran <obj> Make Public Statement
8172,Home Affairs Deputy Minister Njabulo Nzuza insists that opening SA borders is not a solution as it will promote illicit trade., <triplet> Home Affairs Deputy Minister Njabulo Nzuza <subj> SA borders <obj> Make Public Statement
