,text,label
207,"Lynn said she wrote the song while leaning up against an old toilet in her house, the words pouring out of her in a 10-minute burst of inspiration.She and her husband promoted the song relentlessly, driving to radio stations around the country to pester DJs into playing it, and sending out hundreds of free discs.The effort paid off.",<triplet>She<subj>the song<obj>Engage In Diplomatic Cooperation
208,"She recorded 60 albums in total, and was nominated for 18 Grammy Awards, winning three.Her songs frequently depicted broken relationships and unhappy homes - but were unusual for expressing a female point of view at a time when that was unheard of in country music.",<triplet>Her songs<subj>broken relationships<obj>Make Public Statement
209,"You Ain't Woman Enough (To Take My Man) and Fist City were feisty warnings to any woman who considered approaching her husband, while 1971's I Wanna Be Free fantasised about divorce.",<triplet>who<subj>her husband<obj>Consult
210,"""He'd smack me, I'd smack him; he'd pull my hair, I pulled his hair.",<triplet>he<subj>my hair<obj>Coerce <triplet>I<subj>his hair<obj>Coerce
211,"But it still reached the top five, and became Lynn's biggest crossover pop hit.By that time, Lynn had begun a professional partnership with country star Conway Twitty, with whom she scored hits like After the Fire Is Gone, Louisiana Woman, Mississippi Man and As Soon As I Hang Up The Phone.",<triplet>she<subj>hits<obj>Make Public Statement
212,"Lynn published her autobiography, also called Coal Miner's Daughter, in 1976, and it was turned into a film in 1980, earning Sissy Spacek an Oscar for best actress.The musician's output slowed in the 1980s and she announced her retirement in the 1990s - although she still managed to release a handful of albums, including 1993's Honky Tonk Women, a collaboration with fellow country music trailblazers Dolly Parton and Tammy Wynette.",<triplet>she<subj>her retirement<obj>Make Public Statement
213,"In the meantime, she turned her attention to food, launching a restaurant called Loretta Lynn's Kitchen, and a series of cookbooks that mixed recipes with stories from her life.She also opened the Loretta Lynn Ranch in Tennessee - Lynn's equivalent to Parton's Dollywood - which hosts a museum and campsite, and stages regular music events.",<triplet>which<subj>a museum<obj>Consult
214,"In 2004, her career was resurrected by super-fan Jack White, who encouraged her back into the studio for an album that combined his abrasive rock sound with Lynn's penchant for pedal steel and banjo.The album showed that her narrative power was undiminished (one song, Ms Leroy Brown, told of a bored housewife who stole her husband's savings to rent a limousine and go on a bender) and gained her a new audience at the age of 72, as well as the Grammy Award for best country album.In 2013, Lynn was awarded the Presidential Medal of Freedom, the highest civilian honour in the United States, by President Barack Obama.Later albums included Full Circle, a mix of new songs and remakes of old standards, and 2021's Still Woman Enough, which saw her duet with Margo Price and Tanya Tucker.Lynn stopped touring in 2017 after a stroke, and suffered a broken hip after falling over at home the following year.",<triplet>who<subj>her<obj>Engage In Diplomatic Cooperation <triplet>that<subj>his abrasive rock sound<obj>Engage In Material Cooperation <triplet>the Presidential Medal<subj>Lynn<obj>Engage In Material Cooperation <triplet>albums<subj>Full Circle<obj>Yield
215,I guess if those old pesky tabloids are harassing me then they're giving someone else a break... but I'm about an inch from taking 'em to Fist City!,<triplet>those old pesky tabloids<subj>me<obj>Protest
216,"North Korea has fired a ballistic missile over Japan, in what appears to be a deliberate escalation to get the attention of Tokyo and Washington.The missile travelled 4,500km (2,800 miles) before falling into the Pacific Ocean - far enough to hit the US island of Guam if it took another trajectory.It is the North's first missile launch over Japan since 2017.","<triplet>North Korea<subj>a ballistic missile<obj>Fight <triplet>The missile<subj>4,500km<obj>Consult"
217,"Japan issued an alert to some citizens to take cover.The US, Japan and South Korea conducted their own military drills in response.South Korean and US aircraft fired at a mock target on an uninhabited island in the Yellow Sea, while the US and Japan also jointly carried out drills over the Sea of Japan.The UN prohibits North Korea from testing ballistic and nuclear weapons.",<triplet>Japan<subj>an alert<obj>Engage In Material Cooperation <triplet>The US<subj>their own military drills<obj>Engage In Material Cooperation <triplet>The UN<subj>North Korea<obj>Coerce
218,Flying missiles towards or over other countries without any warning or consultation also contravenes international norms.,<triplet>Flying missiles<subj>international norms<obj>Disapprove
219,"Japan's Prime Minister Fumio Kishida described the launch as ""violent behaviour"", while defence minister Yasukazu Hamada said Japan would not rule out any options to strengthen its defences including ""counterattack capabilities"".",<triplet>Japan's Prime Minister Fumio Kishida<subj>the launch<obj>Make Public Statement
220,"US President Joe Biden reinforced Washington's ""ironclad commitment"" to Japan's defence during a phone call with Mr Kishida, while the two leaders jointly condemned the missile test, a White House statement said.They confirmed they would work closely with South Korea and the international community to coordinate an immediate and longer-term response to the threat posed by the North, it added.Last week, the three countries conducted naval exercises together for the first time since 2017.","<triplet>US President Joe Biden<subj>Washington's ""ironclad commitment<obj>Coerce <triplet>the three countries<subj>naval exercises<obj>Engage In Material Cooperation"
221,"Such drills have long antagonised Pyongyang leader Kim Jong-un, who views them as proof that his enemies are preparing for war.",<triplet>who<subj>them<obj>Make Public Statement
222,"Following the combined exercises in 2017, North Korea fired two missiles over Japan in response.",<triplet>North Korea<subj>two missiles<obj>Fight
223,"A week later, it conducted a nuclear test.Recent intelligence has suggested that North Korea is getting ready to test another nuclear weapon.It is expected that North Korea would wait until after China - its main ally - holds its Communist party congress later this month.But some experts are now asking if it could come sooner than expected - they believe Tuesday's launch shows that North Korea is preparing the ground for a nuclear test.N Korea missile tests: What does Kim Jong-un want?What missiles does North Korea have?North Korea tests banned intercontinental missile The missile launch is the fifth carried out by Pyongyang in a week.",<triplet>it<subj>a nuclear test<obj>Engage In Material Cooperation
224,"Many of North Korea's missile tests are conducted on a high, lofted flight path - reaching a high altitude, avoiding flights over its neighbours.But firing over or past Japan allows North Korean scientists to test missiles under circumstances ""that are more representative of the conditions they'd endure in real-world use"", analyst Ankit Panda told news agency Reuters.These actions have contributed to enduring tensions between North Korea and Japan, rooted in Japan's colonisation of Korea from 1910 to 1945 and the North's abduction of Japanese citizens in the past.Earlier this month, North Korea passed a law declaring itself to be a nuclear weapons state, with leader Kim Jong-un ruling out the possibility of talks on denuclearisation.",<triplet>North Korea<subj>a law<obj>Yield
225,"Pyongyang conducted six nuclear tests between 2006 and 2017, incurring widespread sanctions.",<triplet>Pyongyang<subj>six nuclear tests<obj>Engage In Material Cooperation
226,"North Korea has fired a missile over Japan, which travelled about 4,500km (2,800 miles) before falling into the Pacific Ocean.It has been conducting regular missile tests as part of its weapons programme, but this is the first launch over Japan since 2017.","<triplet>North Korea<subj>a missile<obj>Fight <triplet>which<subj>about 4,500km<obj>Consult <triplet>It<subj>regular missile tests<obj>Engage In Material Cooperation"
227,"These include ballistic missiles, cruise missiles and hypersonic missiles.Hypersonic missiles fly at several times the speed of sound and at low altitude, to escape radar detection.",<triplet>These<subj>ballistic missiles<obj>Yield
228,"It is believed to have a range of 15,000km or more.It could possibly carry three or four warheads, rather than only one - making it harder for a nation to defend itself.The unveiling of the new missiles appeared to be a message to the Biden administration of the North's growing military prowess, say experts.In March 2021, it carried out a launch of what it called a ""new-type tactical guided projectile"", which it said was able to carry a payload of 2.5 tons - so capable of in theory of carrying a nuclear warhead.",<triplet>a nation<subj>itself<obj>Assault <triplet>it<subj>what<obj>Consult
229,"However, North Korea did not invite international experts to verify if it had been put beyond use.Satellite images released earlier this year suggest work to renovate Punggye-ri had started.Any future nuclear testing at the site would breach resolutions from the United Nations Security Council.In 2018, North Korean leader Kim Jong-un made a promise to then-US president Donald Trump that North Korea would destroy all its nuclear material enrichment facilities.However, the UN's atomic agency says satellite images suggest that North Korea had restarted the reactor which makes its weapons-grade plutonium.The International Atomic Energy Agency (IAEA) has also said that North Korea's nuclear programme is going ""full steam ahead,"" with work on plutonium separation, uranium enrichment and other activities.Read more from Reality CheckSend us your questions</Text></Article><Article author=""By Nadine  Yousif""><Text>Former US President Donald Trump nearly fired his daughter and routinely flushed documents down the toilet.These explosive details and more are revealed in New York Times journalist Maggie Haberman's highly-anticipated book Confidence Man, which is released on Tuesday.",<triplet>Any future nuclear testing<subj>resolutions<obj>Disapprove <triplet>North Korea<subj>all its nuclear material enrichment facilities<obj>Fight <triplet>Former US President Donald Trump<subj>his daughter<obj>Fight
230,"The former president has attacked Haberman, writing on his social media platform that the book contains ""many made up stories with zero fact checking"".",<triplet>The former president<subj>Haberman<obj>Fight <triplet>the book<subj>that<obj>Coerce
231,"He was stopped by Mr Kelly, who advised him to speak with Ivanka and Mr Kushner first before sending the tweet.",<triplet>who<subj>him<obj>Appeal
232,"Never even crossed my mind,"" he said.Haberman writes that Mr Trump raised the prospect of bombing Mexican drug labs several times - a suggestion that stunned former US Defence Secretary Mark Esper.",<triplet>that<subj>former US Defence Secretary Mark Esper<obj>Disapprove
233,"The idea stemmed from a conversation that Mr Trump had with Brett Giroir, a public health officer and an admiral with the US Public Health Service Commissioned Corps.Mr Giroir walked into the Oval Office wearing a dress uniform - as is customary for public health officers in the corps - and said to Mr Trump that facilities producing illegal drugs in Mexico should be handled by putting ""a lead to target"" to stop illicit substances from coming over the border.Mistaking Mr Giroir for a military officer, Mr Trump then suggested bombing the drug facilities.",<triplet>Mr Trump<subj>the drug facilities<obj>Fight
234,"At one point, his deputy chief of staff, Tony Ornato, warned the president that if his health deteriorated further he would have to set in motion procedures to ensure the continuity of government.",<triplet>his deputy chief<subj>the president<obj>Threaten
235,"This fear existed despite several attempts by Mr Trump to minimize the pandemic, as he worried the virus was negatively impacting his image and political motivations.",<triplet>the virus<subj>his image<obj>Engage In Diplomatic Cooperation
236,"Haberman writes that he asked aides around him to take off their masks, and that he advised then New York governor Andrew Cuomo to not talk about the virus on TV.",<triplet>he<subj>New York governor Andrew Cuomo<obj>Appeal <triplet>he<subj>New York governor Andrew Cuomo<obj>Consult
237,Imagine if some animals with tattoos raped your daughter and she got pregnant?,<triplet>some animals<subj>your daughter<obj>Assault
238,"When it became apparent that Mr Trump was losing the 2020 election to US President Joe Biden, he called former New York City mayor and his personal attorney Rudy Giuliani.",<triplet>he<subj>former New York City mayor<obj>Consult
239,He also frequently berated White House counsel Pat Cipollone.,<triplet>He<subj>White House counsel Pat Cipollone<obj>Disapprove
240,"When Mr Trump was in office, White House staff periodically discovered that the toilet was clogged with printed paper and believed he had flushed documents.He also allegedly tore up documents, which contravenes the Presidential Records Act - a law that says documents created or received by a president are the property of the US government and are to be handled by the US National Archives once the presidency ends.The details are revealed amid wider allegations of missing documents from Mr Trump's White House levelled by the National Archives.",<triplet>He<subj>documents<obj>Assault <triplet>which<subj>the Presidential Records Act<obj>Disapprove
241,"Mr Trump also faces a criminal investigation by the Department of Justice for keeping government records at his Mar-a-Lago estate in Florida after leaving office.At a congressional meeting shortly after his 2017 inauguration, Haberman writes that Mr Trump turned to a racially diverse group of Democratic staffers and asked them to fetch canapes, mistaking them for waiters.The book details that Mr Trump made the remarks to staffers for Senator Chuck Schumer and Representative Nancy Pelosi.",<triplet>Mr Trump<subj>a criminal investigation<obj>Consult
242,"Four women have been selected to run the world's most remote post office and count penguins in Antarctica.Clare Ballantyne, Mairi Hilton, Natalie Corbett and Lucy Bruzzone beat a record number of applicants to become the team responsible for managing historic site Port Lockroy, on Goudier Island.The team will travel 9,000 miles from the UK to reopen the bay for the first time since the coronavirus pandemic.They will spend five months without running water or a flushing toilet.Newlywed Ms Corbett, in charge of running the gift shop at the site's museum, will leave behind her husband for the trip, which she dubbed a ""solo honeymoon"".",<triplet>Clare Ballantyne<subj>a record number<obj>Fight
243,"""The four women were among 6,000 people who expressed an interest in the roles, which were advertised by the UK Antarctic Heritage Trust (UKAHT) charity.Newly appointed postmaster Ms Ballantyne, from Lincolnshire, has just completed a masters in earth science at Oxford University.The 23-year-old will deal by hand with approximately 80,000 cards, which are mailed each year from the site to more than 100 countries.Ms Bruzzone will be base leader, managing the team and coordinating all ship visits to the island.The scientist, who has already spent three months in the Norwegian archipelago of Svalbard on an Arctic expedition, described the opportunity as a ""lifelong dream"".",<triplet>The scientist<subj>the opportunity<obj>Make Public Statement
244,"And still the numbers crossing the Channel keep growing.Britain's new home secretary, Suella Braverman, will give a speech at the Conservative's party conference later where she's expected to restate her determination to crack down on the arrivals.French patrols say they're stopping around half of all crossing attempts, but more than 30,000 people have still made it to the UK so far this year.And it's not just migrants who are finding this route increasingly attractive.",<triplet>her determination<subj>she<obj>Make Public Statement
245,"""Some have suggested that shortages in the labour market post-Brexit are adding to the 'pull-factors' attracting both smugglers and their clients.Larger numbers of Albanians have been seen at the main migrant camp in Dunkerque, but most seem to stay in hotels around the area, or in Paris or Brussels.At one hotel in Dunkerque, the landlady confirmed she now had a large number of Albanian clients passing through.",<triplet>shortages<subj>Brexit<obj>Engage In Material Cooperation
246,"The rise in migrants crossing the Channel, and the appearance of new smuggling networks, seems to challenge the government's strategy of deterrence.For months, the UK government has been promising to send some of those who arrive in small boats to Rwanda, where their asylum claims will be processed, and where they will be expected to settle if their claim is successful.On the road outside Calais, in the small hours of the morning, we met 17-year-old Sikunder and his friends, wrapped in survival blankets that glinted like pieces of silver in the dark.They are all from Afghanistan, they said, and had just been rescued from a sinking boat by the French police.I asked Sikunder whether he was aware that the UK might send him to Rwanda.",<triplet>The rise<subj>the government's strategy<obj>Disapprove
247,"In fluent English, he told me he had a Masters degree in manufacturing, and that he wanted to claim asylum in the UK because he had seen how the British government had spoken out strongly against the violent conflict in Tigray.",<triplet>he<subj>asylum<obj>Disapprove
248,"More than one person here told me how the change of prime minister would mean the policy would be scrapped.There's little sign of that UK Prime Minister Liz Truss has so far been very supportive of it.Jess Sharman of Care4Calais says people are risking their lives to get to the UK, because they can't claim asylum while in France, and can't cross the Channel via official routes.",<triplet>people<subj>their lives<obj>Threaten
249,"""And that could change overnight if Liz Truss could make it safe and legal for them to [claim asylum].""",<triplet>them<subj>asylum<obj>Disapprove
250,The United Nations has issued a new appeal for more than $800m (£700m) for flood-hit Pakistan.,<triplet>The United Nations<subj>a new appeal<obj>Engage In Material Cooperation
251,"The funds, a five-fold increase on the previous request, would help families and children battle malnutrition and infection in what is now a public health emergency.",<triplet>The funds<subj>families<obj>Engage In Material Cooperation
252,"We attended to patients during Covid, but this is tougher because it involves environmental hazards,"" says Dr Ammara, a gynaecologist four years into her medical career.",<triplet>it<subj>environmental hazards<obj>Make Public Statement
253,"But with many people in far-flung areas unable to get tested, it's likely the true scale is much higher.And that's why mobile medical units are so urgently needed.After we reach the shore, the team set up a health camp under the shade of a tree on the edge of the village, where cows had earlier been taking shelter from the sun.A banner is hung from the branches to advertise the clinic; supplies which had been carried here by land and by water, are now being unpacked and laid out on plastic tables.As a tannoy announces the arrival of the medical staff, a steady stream of villagers arrive, many of them women carrying young children.",<triplet>a tannoy<subj>the arrival<obj>Make Public Statement
254,"The village of Noor Shah was already impoverished but the floods have pushed people right to the edge.As patients line up, a nurse measures the arm of baby Saima, with Dr Ammara looking on.",<triplet>the floods<subj>people<obj>Demand <triplet>a nurse<subj>the arm<obj>Make Public Statement
255,"""Because of the floods we are seeing so many young children with these skin infections,"" Dr Ammara says, opening Gulbahar's mouth to examine his diseased gums.She hands his mother some medicines, but concedes her supplies will soon run out.While diseases spike, Pakistan's already overwhelmed healthcare system lacks the resources to help all those who need treatment.",<triplet>who<subj>treatment<obj>Demand
256,"""She has called for doctors to volunteer extra hours. """,<triplet>doctors<subj>extra hours<obj>Intend
257,"""When I arrived, I forced my way through the crowd and knelt before my son's corpse.""",<triplet>I<subj>my way<obj>Coerce
258,"Sudha G Tilak on what makes the film a hit.Ponniyin Selvan, based on one of India's greatest emperors, is widely considered by many to be the finest novel ever written in Tamil.It was the name conferred by the loyal subjects on Rajaraja Chola - whose name means 'king of kings' -  of the Chola dynasty, which ruled Tamil land from 9th Century to 13th Century.Rajaraja was not the first of the Chola dynasty but he took their empire to its zenith - from a relatively small kingdom to the dominant empire in India.",<triplet>which<subj>Tamil land<obj>Engage In Material Cooperation
259,"Their political influence extended across Sri Lanka, Maldives, Sumatra, parts of Thailand and Malaysia, and they had diplomatic ties with China.Rajaraja Chola: Cults of the ImaginationVenice film award for director Mani RatnamHistorian Sunil Khilnani wrote that Rajaraja ""pulled off something that no Indian ruler before him seems to have done: he'd commandeered trading boats, timber sailed craft and launched maritime expeditions, bringing far flung wealth back home"".",<triplet>Rajaraja<subj>something<obj>Coerce <triplet>he<subj>trading boats<obj>Coerce
260,"Rival members of the royal clan plot to usurp the throne, and enemy kings conspire assassinations.",<triplet>Rival members<subj>assassinations<obj>Engage In Diplomatic Cooperation
261,"Her rival is princess Kundavai (played by leading Tamil actress Trisha) who wants to defeat the plots, protect her brothers, and see that her rightful sibling ascends the throne.",<triplet>who<subj>the plots<obj>Fight
262,"It will be interesting to see how a 21st-Century audience reared on Game of Thrones and homegrown fantasy movies like Baahubali responds to this film based on 10th Century dynastic Tamil politics, royal intrigue, and chicanery,"" says Chennai-based film scholar Pritam Chakravarthy.Director Mani Ratnam, described as ""India's top pop-film auteur"", said in an interview that he wanted Ponniyin Selvan to be an ""immersive experience"" for the audience.Why Bollywood is struggling to beat pandemic bluesThe south Indian films winning on Bollywood's turfScenes of bloody battles and warring soldiers, horseback and elephant chases and dances with actors in regalia captivate audiences.",<triplet>Bollywood<subj>pandemic<obj>Fight
263,"The film's music, a blend of Western chords, folk drum beats, monkey chants and Sufi strains is led by Oscar-winning composer AR Rahman.Critics have appreciated Mani Ratnam for his deft adaptation of a five-part novel into two parts - the second part is due for release next year.",<triplet>Critics<subj>Mani Ratnam<obj>Engage In Diplomatic Cooperation
264,'Struggling' Bollywood's online hate problemThe frenzy over the film has spilled over with fans forming groups to travel across the former kingdoms and villages across Tamil Nadu ruled by the Cholas as mentioned in the novel.,<triplet>Bollywood's online hate<subj>frenzy<obj>Fight
265,"And fans say they are waiting with a bated breath for the second part next year.Sudha G Tilak is an independent journalist and writer based in DelhiRow over Bollywood director in Indian Big BrotherThe problem of 'dirty money' in Indian politics Why India's abortion ruling is a huge step forwardAn Indian maharaja and a 'mystery' willNostalgia as cinema returns to Kashmir after 23 yearsMoonlighting debate divides Indian firms and workersWhy is India raiding this Islamic group?Unanswered questions in India sisters' hangingThe Indian state getting a bad rap over stray dogs</Text></Article><Article author=""By Simon Fraser""><Text>An ex-policeman has killed at least 37 people, most of them children, in a gun and knife attack at a childcare centre in north-east Thailand.Police say he then killed himself and his family after a manhunt following the attack in Nong Bua Lamphu province.Children and adults are among the casualties at the nursery - police say the attacker shot and stabbed his victims before fleeing the scene.",<triplet>India<subj>this Islamic group?Unanswered questions<obj>Fight <triplet>An<subj>ex<obj>Fight <triplet>he<subj>himself<obj>Fight
266,"""At first people thought it was fireworks,"" she said, adding that the man then forced entry to a locked room where children were sleeping.",<triplet>the man<subj>entry<obj>Coerce
267,"'It's shocking' - witnesses describe nursery attack horrorVideos shared on social media appear to show the tears and distress of parents and relatives of those killed, as they gathered at a shelter outside the centre.Police officers arriving after the attack were confronted with horrific scenes, the bodies of adults and children, some of them very young, lying inside and outside the building.",<triplet>witnesses<subj>nursery attack horrorVideos<obj>Make Public Statement
268,"Thai Prime Minister Prayuth Chan-ocha described the incident as ""a shocking event"".",<triplet>Thai Prime Minister Prayuth Chan-ocha<subj>the incident<obj>Make Public Statement
269,"The verdict was scheduled to be delivered on Friday.Armed with a shotgun, a pistol and a knife, he stormed the nursery at about 12:30 local time (05:30 GMT).",<triplet>he<subj>the nursery<obj>Fight
270,The nursery attack comes less than a month after an army officer shot dead two of his colleagues at a base in Bangkok.In 2020 a soldier killed 29 people and injured dozens more in the city of Nakhon Ratchasima.,<triplet>a soldier<subj>29 people<obj>Fight
271,"At least one person has been killed in a series of Russian rocket attacks on Ukraine's southern city of Zaporizhzhia, local officials say.They say the rockets hit residential buildings before dawn and then again several hours later.",<triplet>the rockets<subj>residential buildings<obj>Fight
272,Why are they torturing us like this?,<triplet>they<subj>us<obj>Assault
273,It really hurts me.,<triplet>It<subj>me<obj>Assault
274,"Crazy cowards,"" he added.Zaporizhzhia regional head Oleksandr Starukh said one woman was killed.",<triplet>he<subj>Crazy cowards<obj>Engage In Material Cooperation
275,"Another seven people, including a three-year-old child, were injured.Russia has so far made no comments on the issue.The Ukrainian-held city is the capital of the eponymous Zaporizhzhia region, which Russian President Vladimir Putin earlier this week declared annexed, along with three other Ukrainian regions - Donetsk and Luhansk in the east, and Kherson in the south.",<triplet>Russian President Vladimir Putin<subj>which<obj>Make Public Statement <triplet>Russian President Vladimir Putin<subj>which<obj>Coerce
276,"Ukraine and its Western allies condemned the move.Moscow does not fully control any of the four regions, and in recent weeks Ukrainian troops have made significant advances in the the country's north-east and south.Ukraine recaptures southern villages from RussiansBodies and burned buildings: Inside liberated LymanUkrainians try to cross their new Iron CurtainOn Wednesday, Russia said it was now taking over the operation of the Zaporizhzhia nuclear plant, Europe's largest, located in the Moscow-occupied part of the Zaporizhzhia region.",<triplet>Ukraine<subj>southern villages<obj>Fight
277,"It was unclear how Kyiv could still control the station seized by Moscow during the first days of its invasion launched on 24 February.The head of the UN nuclear watchdog is currently visiting Ukraine and later Russia to try to defuse the crisis.The station has been repeatedly shelled in recent weeks, with both Kyiv and Moscow accusing each other for such attacks.",<triplet>The head<subj>Ukraine<obj>Consult
278,"The televised statements were recorded before they were released, according to the source.The BBC is not responsible for the content of external sites.View original tweet on TwitterAtash told BBC Persian prior to her arrest on Sunday that the Revolutionary Guards had told her that Nika was in their custody for five days and then handed over to prison authorities.The judiciary has said that on the night she disappeared Nika went into a building where eight constructions workers were present, and that she was found dead in the yard outside the next morning.Tehran judiciary official Mohammad Shahriari was cited by state media as saying on Wednesday that a post-mortem showed Nika suffered ""multiple fractures... in the pelvis, head, upper and lower limbs, arms and legs, which indicate that the person was thrown from a height"".","<triplet>Nika<subj>""multiple fractures<obj>Assault"
279,"Iranian security forces are known to demand that detainees give them access to the social media accounts so that the accounts or certain posts can be deleted.Wednesday night's state TV report also featured footage in which Atash was seen confirming that her niece's body was found outside the building mentioned by the judiciary, even though that contradicted previous statements made by her and other members of the family.The family have said they located Nika's body at the mortuary of a detention centre 10 days after she went missing, and that they were only allowed by officials to see her face for a few seconds in order to identify her.",<triplet>that<subj>previous statements<obj>Disapprove
280,"But, the source said, security forces then ""stole"" Nika's body from Khorramabad and secretly buried it in the village of Veysian, about 40km (25 miles) away.Hundreds of protesters later gathered in Khorramabad's cemetery and chanted slogans against the government, including ""death to the dictator"" - a reference to Supreme Leader Ayatollah Khamenei.Nika is not the only young female protester to have been killed during the unrest that erupted last month following the death of Mahsa Amini, a 22-year-old woman who was detained by the morality police for allegedly violating the Islamic Republic's strict hijab law.The family of Hadis Najafi, 22, have said that she was shot dead by security forces while protesting in the city of Karaj, west of Tehran, on 21 September.","<triplet>""death<subj>a reference<obj>Yield"
281,"Officials allegedly asked her father to say that she died of a heart attack.Another 16-year-old girl, Sarina Esmailzadeh, died after being severely beaten on the head with batons by security forces during protests in Karaj on 23 September, Amnesty International cited a source as saying.",<triplet>Amnesty International<subj>a source<obj>Make Public Statement
282,The source also told the human rights group that security and intelligence agents had harassed the girl's family to coerce them into silence.,<triplet>security and intelligence agents<subj>the girl's family<obj>Protest
283,"At least 17 people have died and another 15 people are missing after a migrant boat sank off the Greek island of Lesbos on Wednesday night.The Greek coastguard said the dinghy had left the Turkish coast carrying 40 people in very high winds.Elsewhere in Greece dozens of migrants were rescued when their boat hit rocks near the southern island of Kythira.Coastguard video showed a group of people trapped beneath a cliff as rescuers pulled them to safety.Both boats went down within hours of each other on Wednesday night and early on Thursday, hundreds of kilometres apart.Volunteers joined rescue officials at the top of the cliff face on Kythira, an island off the Peloponnese region of southern Greece.",<triplet>their boat<subj>rocks<obj>Fight <triplet>rescuers<subj>them<obj>Coerce <triplet>Volunteers<subj>rescue officials<obj>Consult
284,"French writer Annie Ernaux has won the Nobel Prize in Literature, for what the panel said was an ""uncompromising"" 50-year body of work exploring ""a life marked by great disparities regarding gender, language and class"".","<triplet>an ""uncompromising"" 50-year body<subj>a life<obj>Investigate"
285,"""She explores memories of life experiences - both extraordinary and relatable - a backstreet abortion; failed affairs whether with a lover in Russia or a man 30 years younger; the death of her parents; breast cancer.""",<triplet>She<subj>memories<obj>Investigate
286,"Ernaux was born in 1940 in Normandy, where the setting for her early life was ""poor but ambitious"", Prof Heldin said.Her parents ran a café and grocery shop, and when she encountered girls from middle-class backgrounds, she experienced the ""shame of her working-class parents and milieu for the first time,"" according to her website.That would later feed into her novels.",<triplet>she<subj>girls<obj>Consult
287,"""The writer got divorced in the early 1980s, and in 2000 she retired from teaching to devote herself to writing.Another of Ernaux's books, The Years, won the Prix Renaudot in France in 2008 and the Premio Strega in Italy in 2016, while a year later she won the Marguerite Yourcenar Prize for her life's work.In 2019, The Years went on to be shortlisted for the Man Booker International Prize, whose judges called it a ""genre-bending masterpiece"".",<triplet>whose judges<subj>it<obj>Consult
288,"The Nobel Prizes, awarded since 1901, recognise achievement in literature, science, peace and latterly economics.",<triplet>The Nobel Prizes<subj>achievement<obj>Engage In Diplomatic Cooperation
289,"Last year's literary prize was won by Tanzanian novelist Abdulrazak Gurnah.Other winners have included novelists such as Ernest Hemingway, Gabriel Garcia Marquez and Toni Morrison, plus poets such as Louise Gluck, Pablo Neruda, Joseph Brodsky and Rabindranath Tagore, and playwrights including Harold Pinter and Eugene O'Neill.",<triplet>Other winners<subj>novelists<obj>Yield
290,"The leaders of more than 40 European countries are having talks in Prague, at a historic first meeting of a new political forum of nations.As he arrived, France's Emmanuel Macron spoke of building a ""common strategy"" in response to Russia's war in Ukraine.UK Prime Minister Liz Truss joined leaders from the EU, Turkey, Norway and the Balkans, as Ukraine's Volodymyr Zelensky spoke via video link.Germany's chancellor said the gathering was a great innovation.The summit, billed as a European Political Community beyond the EU, has been championed by Emmanuel Macron, who told reporters on Thursday it sent a ""message of unity"".",<triplet>UK Prime Minister Liz Truss<subj>leaders<obj>Consult
291,"The leaders were discussing energy, migration and security, with a particular focus on the war in Ukraine.",<triplet>The leaders<subj>energy<obj>Consult
292,"When he proposed the idea this year, President Macron said it would ""offer a platform for political co-ordination"" for countries, both those in the EU and those not.",<triplet>he<subj>the idea<obj>Appeal <triplet>it<subj>a platform<obj>Intend
293,What is the new European Political Community?Truss pledges billions to support Ukraine in 2023But the new EPC has no institutions or dedicated staff.,<triplet>the new European Political Community?Truss<subj>billions<obj>Intend <triplet>the new European Political Community?Truss<subj>billions<obj>Engage In Diplomatic Cooperation
294,"""Neither side is trying to push that issue to the brink at the moment,"" says Mr Grant.",<triplet>Neither side<subj>that issue<obj>Demand
295,"The official line was that the PM was taking part because she wanted to ""shore up"" support for Ukraine and ""galvanise"" collective action on energy security and migration.Downing Street said Ms Truss would call on leaders to keep oil and gas interconnectors open this winter while taking part in talks on joint projects to develop new nuclear and offshore wind capacity.Another draw for the UK was the presence of Turkey's Recep Tayyip Erdogan, as well as the participation of Norway, a key supplier of energy to the UK.The UK has been less keen to talk about security, with jitters that the EPC could be seen as somehow cutting across the Nato military alliance.If the EPC does prove short on solid outcomes, then expect it to be long on messages about support for Ukraine and condemnation of the Kremlin.But not all those attending are of one mind on the conflict.",<triplet>Ms Truss<subj>leaders<obj>Consult
296,"""One of the measures of success will be, does it persuade Serbia, Azerbaijan and Turkey to lean a bit more to the West and less towards Russia?""",<triplet>it<subj>Serbia<obj>Engage In Diplomatic Cooperation
297,"Nor it is a forum that will be dominated by EU institutions.That's despite invites having been issued by the president of the European Council, Charles Michel, while the meeting itself has been tacked on to the front of an EU summit.Brussels insists it has merely been facilitating the forum - it's not ""the EU plus plus"", insisted one senior official.The next EPC, in either six months or a year's time, is likely to be held in Moldova.If the project survives, the UK is currently fourth in line to host a summit.",<triplet>it<subj>the forum<obj>Engage In Material Cooperation
298,"Oscar-winning actor Kevin Spacey has gone on trial in New York over an allegation he sexually assaulted a boy 36 years ago.Mr Spacey is facing a civil lawsuit brought by Anthony Rapp, who says the actor inappropriately touched him at a party in 1986 when he was aged 14.",<triplet>he<subj>a boy<obj>Fight <triplet>Mr Spacey<subj>a civil lawsuit<obj>Consult
