,text,label,entail_prob
192,"In the Edgware Road district of London, long a centre of London's Arab community, the street was jammed with cars honking horns and waving flags and in Paris chanting and cheering Moroccan fans filled the Champs Elysees.",<triplet> the Champs Elysees <subj> Paris <obj> Yield,0.6446552276611328
193,"In an urgent press conference, Serbia's President Aleksandar Vucic said Serbia's President Aleksandar Vucic would ask NATO, which has deployed a 4,000-strong peacekeeping mission in Kosovo under a UN Security Council mandate's KFOR peacekeeper mission to let Serbia deploy troops and police in Kosovo's, although Serbia's President Aleksandar Vucic acknowledged there was no chance of permission being granted.",<triplet> Serbia's President Aleksandar Vucic <subj> NATO <obj> Appeal,0.8989993333816528
194,"Jordan’s King Abdullah II congratulated King Mohammed VI of Morocco’s via a phone call and wished Morocco’s soccer team “success in the remaining matches,” the Royal Hashemite Court’s Twitter account said.",<triplet> Jordan’s King Abdullah II <subj> King Mohammed VI <obj> Engage In Diplomatic Cooperation,0.9705005884170532
195,the United States had announced charges against A man accused of making the bomb that blew up Pan Am flight 103 over Lockerbie in Scotland in 1988 two years ago and Scotland's Crown Office and Procurator Fiscal Service (COPFS) APThe announcement A man accused of making the bomb that blew up Pan Am flight 103 over Lockerbie in Scotland in 1988 was now in custody.,<triplet> Pan Am flight <subj> Lockerbie <obj> Fight,0.6270496845245361
196,Credit:Scotland’s Crown Office and Procurator Fiscal Service (COPFS) announcement was made some two years after former US attorney-general William Barr first announced the United States had filed charges against A man accused of making the bomb that blew up Pan Am flight 103 over Lockerbie in Scotland in 1988.,<triplet> Pan Am flight <subj> Lockerbie <obj> Fight,0.7145013809204102
197,"But after taking response measures Belarus return Belarus's units to the places of our units's permanent deployment,"" Belarusian First Deputy Defense Minister and Chief of the General Staff of the Belarusian Armed Forces Viktor Gulevich said, adding that the Western counties don’t make similar steps. """,<triplet> Belarus <subj> Belarus's units <obj> Consult,0.952351450920105
198,"Kosovo Prime Minister Albin Kurti said Serbia's also is trying to bring an end to the EU-mediated dialogue on normalizing bilateral ties and take the EU-mediated dialogue on normalizing bilateral ties to the United Nations Security Council, where Serbia's hopes to get support from Russia and China.",<triplet> Kosovo Prime Minister Albin Kurti <subj> the EU-mediated dialogue <obj> Consult,0.6366124749183655
199,"Serbian officials claim a U. United Nations resolution that formally ended Serbia's former province of Kosovo, which proclaimed independence in 2008,'s bloody crackdown against majority Serbia's former province of Kosovo, which proclaimed independence in 2008, Albanian separatists in 1999 allows for some 1,000 Serb troops to return to Serbia's former province of Kosovo, which proclaimed independence in 2008,.","<triplet> some 1,000 Serb troops <subj> Serbia's former province <obj> Consult",0.9604344964027405
200,"Igor Girkin, who has been convicted over Igor Girkin, who has been convicted over his role in the shooting down of MH17's role in the shooting down of MH17, has now criticised Russia’s handling of the war.",<triplet> Igor Girkin <subj> Russia’s handling <obj> Disapprove,0.9868342280387878
201,"Igor Girkin, a nationalist and former Federal Security Service (FSB) officer who helped Russia’s annex Crimea in 2014 and then organise pro-Russian militias in eastern Ukraine, said there was some discontent with the military top brass.",<triplet> Russia <subj> Crimea <obj> Coerce,0.5988107919692993
202,"the White House added in the White House's statement commenting on US President Joe Biden's telephone call with Ukrainian President Vladimir Zelensky: ""US President Joe Biden also highlighted the November 29 announcement of $53 million to support energy infrastructure to strengthen the stability of Ukraine's energy grid. . . ""Developments in Ukraine situation along the line of engagement in Donbass escalated on February 17.",<triplet> the White House <subj> the White House's statement <obj> Engage In Material Cooperation,0.6326790452003479
203,12:04pm: UN aid chief to visit Kherson on Ukraine trip amid power outagesUN aid chief Martin Griffiths arrived in Ukraine on a four-day trip on Monday as officials raced to repair energy facilities hit by Russian air strikes that have caused winter power outages.,<triplet> UN aid chief <subj> Kherson <obj> Consult <subj> Ukraine trip <obj> Consult,
204,"The US sanctions on two senior Chinese officials over alleged human rights abuses in Tibet did serious damage to Sino-U. S. relations, Ministry spokesman Wang Wenbin said, adding that China would safeguard China's legitimate rights and interests.",<triplet> China <subj> China's legitimate rights <obj> Assault,0.8206785917282104
205,"LIMA: Peru's newest President, Dina Boluarte Boluarte's decision in to protesters' demands early on Monday announcing in a nationally televised address that Peru's newest President, Dina Boluarte will send Congress a proposal to move up elections.",<triplet> Peru's newest President <subj> Congress <obj> Provide Aid,0.628291130065918
206,"“The death of A 15-year-old boy is the responsibility of Peru's newest President, Dina Boluarte for not submitting Peru's newest President, Dina Boluarte's resignation,” charged Taipe, who is affiliated with the party which helped Pedro Castillo, the centre-left President ousted on Wednesday by lawmakers after he sought to dissolve Congress ahead of an impeachment vote and Peru's newest President, Dina Boluarte to Castillo and Boluarte's election last year as President and Vice President respectively before Castillo and Boluarte were kicked out of the party which helped Castillo and Boluarte to their election last year as President and Vice President respectively before both were kicked out of that party.",<triplet> Congress <subj> Dina Boluarte <obj> Consult,0.6147058606147766
207,"Speaking to Ukrainian leader Volodymyr Zelenskyy, United States President Joe Biden underscored ""ongoing US support for the war-torn country's defense as Russia, which invaded Ukraine on February 24, continues Russia, which invaded Ukraine on February 24,'s assaults on the war-torn country's critical infrastructure,"" a the White House statement said.",<triplet> United States President Joe Biden <subj> ongoing US support <obj> Make Public Statement,0.559457540512085
208,"Andreya Thomas and other freshmen at Pershing High School in Detroit soon learnt She and other freshmen at Pershing High School in Detroit had been placed into the Junior Reserve Officers’ Training Corps, a program funded by the US military designed to teach leadership skills, discipline and civic values – and open students’ eyes to the idea of a military career.",<triplet> Andreya Thomas <subj> ’ Training Corps <obj> Consult <subj> the Junior Reserve Officers <obj> Consult,
209,"After an elaborate US sting, Bout, 55, was sentenced to 25 years in jail in 2011.",<triplet> an elaborate US sting <subj> Bout <obj> Coerce,0.9675235152244568
210,"Griner's agent, Lindsay Kagawa Colas added that it did not necessarily mean that US basketball star Brittney Griner, 32 would resume US basketball star Brittney Griner, 32's sporting career at the Women's National Basketball Association (WNBA).","<triplet> Griner's agent <subj> US basketball star Brittney Griner, 32's sporting career <obj> Engage In Material Cooperation <triplet> US basketball star Brittney Griner <subj> US basketball star Brittney Griner, 32's sporting career <obj> Provide Aid",
211,Israel says Israel's forces appear to have unintentionally Jana Zakarneh's death a 16-year-old Palestinian girl amid a gun battle with militants in the occupied West Bank.,<triplet> Israel's forces <subj> Jana Zakarneh's death <obj> Disapprove,0.8091025948524475
212,"""Draft new The European Union (EU) blacklists of 144 individuals include popular Russian TV presenters Boris Korchevnikov and Marina Evgenievna Kim, singer Grigory Lepservidze, and writers [blogger - TASS] Dmitry Puchkov and [political analyst - TASS] Sergey Mikheev,"" the Euroobserver portal reported.",<triplet> Draft new The European Union (EU) blacklists <subj> popular Russian TV presenters <obj> Yield,0.967361330986023
213,"Other Canadian nominees include Vancouver's Seth Rogen for supporting actor in the limited series Pam &amp; Tommy, while Hamilton native Martin Short received the best actor in a TV comedy series nomination for Hamilton native Martin Short's role in Only Murders in the Building.",<triplet> Other Canadian nominees <subj> Vancouver's Seth Rogen <obj> Yield,0.8802663087844849
214,"'Safer than money in the bank'Read more. . . CONMEBOL rewards Argentina's with US$10 million, looks ahead to 2030 World Cup Argentina's coach Lionel Scaloni switched to a five-man defence against the Netherlands as Argentina coach Lionel Scaloni brought goalkeeper Emiliano Martínez into Argentina coach Lionel Scaloni's line-up.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.8613802790641785
215,"Speaking at an event organised by Brazil’s's banking federation on November 25, however, former São Paulo Mayor Fernando Haddad criticised Brazil’s's main fiscal anchor.",<triplet> former São Paulo Mayor Fernando Haddad <subj> Brazil’s's main fiscal anchor <obj> Disapprove,0.7920128703117371
216,"the IEA's executive director, Fatih Birol, said that circumstances would unlikely be as favourable in 2023 for European nations to fill up European nations's gas reserves, which together with stepped-up purchases of LNG supplies appears to have staved off the risk of shortages for this winter despite Russia halting most gas deliveries.",<triplet> European nations <subj> European nations's gas reserves <obj> Yield,0.6054767966270447
217,"Hungary has repeatedly noted that the European press groundlessly accuses Hungary of supporting Russia's policy, even calling Hungary ""Moscow’s's Trojan horse. ""","<triplet> Hungary <subj> Hungary <obj> Make Public Statement <subj> ""Moscow’s's Trojan horse <obj> Make Public Statement",
218,"India's Defence Minister Rajnath Singh, who addressed lawmakers in Parliament on Tuesday said the Indian solders responded with firmness and prevented Chinese troops from ""transgressing into India's territory"", and forced Chinese troops to return to Chinese troops's posts.",<triplet> Chinese troops <subj> Chinese troops's posts <obj> Consult,0.8986586332321167
219,"Zelensky signed the law the same day the law was passed by Ukraine's parliament, in a nod to extensive judiciary and other reforms needed for Ukraine to join the European Union.",<triplet> Ukraine <subj> the European Union <obj> Consult,0.9688636064529419
220,France's Macron has repeatedly said France's Macron would talk to Putin whenever it was required to avoid an escalation of the conflict.,<triplet> France's Macron <subj> Putin <obj> Consult,0.7483305931091309
221,"In Abu Agila Mohammad Mas'ud Kheir Al-Marimi's case, a newly unsealed the Justice Department's indictment includes three charges related to the attack that killed 259 people aboard the plane and 11 on the ground, including destruction of an aircraft, resulting in death.",<triplet> a newly unsealed the Justice Department's indictment <subj> Abu Agila Mohammad Mas'ud Kheir Al-Marimi's case <obj> Yield,0.8947492837905884
222,"“Russia and Russia's oligarchs need to compensate Ukraine for the destruction and cover the costs of rebuilding Ukraine,” underscored Commission President Ursula von der Leyen during a press conference on November 30.",<triplet> Commission President Ursula von der Leyen <subj> Ukraine <obj> Make Public Statement <subj> Russia's oligarchs <obj> Make Public Statement,
223,"""The social network Twitter circus show has hurt the Musk brand and the ""circus"" surrounding the Twitter deal's a major overhang on electric car company Tesla's stock.",<triplet> The social network Twitter circus show <subj> the Musk brand <obj> Fight,0.783283531665802
224,"""Erdogan's bluffing, Erdogan's blackmailing European governments for the exchange of people like AdvertisingDundar (. . . ) Even if AdvertisingDundar'm living in Germany, AdvertisingDundar don't feel totally free. """,<triplet> Erdogan <subj> European governments <obj> Coerce,0.9962462782859802
225,AdvertisingDundar also reacted to Turkey posing Turkey's conditions to let Sweden join NATO.,<triplet> Sweden <subj> NATO <obj> Consult,0.9205016493797302
226,"Erdogan ""is doing Erdogan's best to stay in power (. . . ) and that's why Erdogan's trying to start a military operation against Syria; Erdogan was threatening Greece just yesterday.",<triplet> Erdogan <subj> Greece <obj> Threaten,0.9946975708007812
227,"Italy will stop Italy's military assistance to Ukraine as soon as peace talks begin, Italian Defense Minister Guido Crosetto said on Tuesday.",<triplet> Italy <subj> Italy's military assistance <obj> Reduce Relations,0.9176221489906311
228,"In a speech two weeks ago in Washington, Fed chair Jerome Powell noted that there had been some progress in easing inflation in goods and housing, but not so in most services.",<triplet> Fed chair Jerome Powell <subj> Washington <obj> Make Public Statement,0.6053928732872009
229,"Bosnia will be joining other European Union candidates- Albania, Moldova, the Republic of North Macedonia, Montenegro, Serbia, Turkey and Ukraine -- in the process to join European Union which can take many years and involves complex negotiations on adjusting local laws to match those of European Union.",<triplet> Bosnia <subj> other European Union candidates- <obj> Consult,0.5961176156997681
230,"related newsCONMEBOL rewards Argentina's with US$10 million, looks ahead to 2030 World CupGuardiola salutes World Cup winners Julián Álvarez and Messi'Muchachos' – the song that marked Argentina's's World Cup campaignFan gloom as Argentina's's World Cup victory parade ends abruptlyby Andy Scott, AFPIn this newspersonalities:coach Lionel Scaloni MaradonaJulián Álvareztopics:SportFootball2022Qatar 2022World Cup 2022ArgentinaMaradonaMessi </Text></Article><Article url=""https://www.batimes.com.ar/news/sports/messi-leads-argentina-into-world-cup-final.phtml"" paper=""bat""><Text>Lionel Messi will have the chance to crown Lionel Messi's remarkable career by winning the World Cup after Lionel Messi inspired Argentina to a comfortable 3-0 win against Croatia in Tuesday's match at Lusail Stadium on Tuesday.",<triplet> related newsCONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.5926005244255066
231,"Read more. . . CONMEBOL rewards Argentina's with US$10 million, looks ahead to 2030 World Cup Argentina's were unbeaten in 36 matches before arriving in Doha.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.7470451593399048
232,"Lest we forget, Croatia inflicted a humiliating 3-0 defeat on Lionel Messi's demoralised troops in the 2018 competition which threw the administration of Jorge Sampaoli into disarray, leading to early elimination at the hands of France and Jorge Sampaoli's swift dismissal days after returning back to home soil.",<triplet> Croatia <subj> Lionel Messi's demoralised troops <obj> Coerce,0.7508023381233215
233,"In a post on Twitter, Jaime Quito, a lawmaker with the Marxist Peru Libre party that its former president rode to a narrow election victory last year, lambasted both Peru's new president, Dina Boluarte and Congress as engineers of a coup.",<triplet> Jaime Quito <subj> both Peru's new president <obj> Disapprove,0.9769609570503235
234,"For The United States, this has included NATO air defense systems that The Pentagon says have flawlessly intercepted Russian missiles in Ukraine.",<triplet> NATO air defense systems <subj> The United States <obj> Yield,0.9163727164268494
235,"Since then, this Chinese city's emigrant community has effectively been cut off from China.",<triplet> China <subj> this Chinese city's emigrant community <obj> Reduce Relations,0.6680634617805481
236,"three Russian channelsFrench broadcasting authority Arcom said three Russian channelsFrench broadcasting authority Arcom notified Eutelsat three Russian channelsFrench broadcasting authority Arcom needed to stop broadcasting Rossiya 1, Perviy Kanal and NTV, whose programmes on the war in Ukraine ""include repeated incitement to hatred and violence and numerous shortcomings to honesty of information. """,<triplet> three Russian channelsFrench broadcasting authority Arcom <subj> Eutelsat <obj> Consult,0.895723283290863
237,France's top administrative court last week ordered three Russian channelsFrench broadcasting authority Arcom to review three Russian channelsFrench broadcasting authority Arcom's initial decision over the distribution of three Russian TV channels in a win for Reporters Without Borders.,<triplet> three Russian channelsFrench broadcasting authority Arcom <subj> three Russian channelsFrench broadcasting authority Arcom's initial decision <obj> Make Public Statement,0.6109747290611267
238,"the United States is finalising plans to send US Patriot missile defence systems in Ukraine to Ukraine, a decision that could be announced as soon as this week, three US officials told Reuters on Tuesday.",<triplet> US Patriot missile defence systems <subj> Ukraine <obj> Provide Aid,0.9594793319702148
239,"""the General Inspection Organization of the Islamic Republic are ready to restore justice if Russian citizens in Iran complain about violations of the law, and Zabiyollah Khodaeiyan, the head of the General Inspection Organization of the Islamic Republic hope that the Prosecutor General's Office of Russia will cooperate with Iranian citizens in Russia,"" Zabiyollah Khodaeiyan, the head of the General Inspection Organization of the Islamic Republic was quoted as saying by the IRNA news service.",<triplet> Zabiyollah Khodaeiyan <subj> Iranian citizens <obj> Make Public Statement,0.6106778979301453
240,"Ethiopian Prime Minister Abiy Ahmed called Ethiopian Prime Minister Abiy Ahmed's meeting with AdvertisingRead moreBiden “candid and productive” but made clear Ethiopian Prime Minister Abiy Ahmed had come to Washington with economic recovery also in mind, tweeting about Ethiopian Prime Minister Abiy Ahmed's meeting with the International Monetary Fund managing director on the need for “debt resolutions” and more, and had a “substantive discussion” with the president of the World Bank Group, David Malpass.",<triplet> Ethiopian Prime Minister Abiy Ahmed <subj> Washington <obj> Express Intend to Cooperate,0.6992020606994629
241,"While Hungary's Foreign Minister Peter Szijjarto, who's in personal charge of the project is optimistic Russia, from which Hungary gets most of its oil and gas will deliver on Russia, from which Hungary gets most of its oil and gas's promises, the reluctance of the country's EU partners to work on any Russian energy project because of the Russian war in Ukraine is likely to cause Budapest future headaches.",<triplet> Russia <subj> Russia <obj> Provide Aid,0.5730554461479187
242,"As It Happens6:55How a Sandy Hook mom honours a Sandy Hook mom's daughter's deep love for animalsWhenever her daughter's, met a new animal, her daughter's would whisper in a new animal's ear: ""Tell all a new animal's friends that her daughter's am kind. """,<triplet> a Sandy Hook mom <subj> a Sandy Hook mom's daughter's deep love <obj> Engage In Diplomatic Cooperation,0.6701143383979797
243,"Thanks to a volunteer-run evacuation bus, Angelina and her boyfriend Maxim will head for Dnipro, 260 kilometres west of Bakhmut, to start a new life.",<triplet> Angelina <subj> Dnipro <obj> Consult,0.9872766137123108
244,"In a statement on the Croatian Football Federation's website, the Croatian Football Federation said FIFA's disciplinary committee had fined the Croatian Football Federation 50,000 Swiss francs ($72,600 Cdn) for the Croatian Football Federation's fans' inappropriate behaviour.",<triplet> FIFA's disciplinary committee <subj> the Croatian Football Federation's fans' inappropriate behaviour <obj> Coerce <subj> the Croatian Football Federation <obj> Coerce,
245,"Read more. . . CONMEBOL rewards Argentina with US$10 million, looks ahead to 2030 World Cup ""Sergio Agüero'm honest, it's nothing like it.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.8759074807167053
246,"Lionel Messi v MbappéRead more. . . CONMEBOL rewards Argentina with US$10 million, looks ahead to 2030 World Cup a heavyweight World Cup final that pits Kylian Mbappé against Lionel Messi in a hotly anticipated duel, with history on the line will inevitably be billed as a battle between Lionel Messi and Lionel Messi's Paris Saint-Germain teammate Mbappé.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.9037088751792908
247,President Joe Biden has been criticised by opponents - including Arizona's governor - over President Joe Biden's administration's handling of border issues.,<triplet> President Joe Biden's administration's handling <subj> President Joe Biden <obj> Disapprove,0.9476751089096069
248,"Castillo's public defender, Italo Diaz told Peru's Supreme Prosecutor Alcides Chinchay ousted president Pedro Castillo's children and wife depend on ousted president Pedro Castillo and ousted president Pedro Castillo could return to ousted president Pedro Castillo's teaching job if freed.",<triplet> ousted president Pedro Castillo <subj> ousted president Pedro Castillo's teaching job <obj> Consult,0.888644278049469
249,"""The United States will continue to support Ukraine for as long as it takes, alongside The United States's allies and partners,"" the White House press secretary noted.",<triplet> the White House press secretary <subj> Ukraine <obj> Make Public Statement,0.9650516510009766
250,"Is India seeing a surge in grisly copycat murders?Shadow of 60-year-old war at India-China flashpointWhy is consensual teen sex a crime in India?Why Modi continues to be India's biggest vote-getterThe Indian women calling women ‘proudly single’The good people helping laid-off Indians in US</Text></Article><Article url=""https://www.bbc.co.uk/news/world-europe-63999464?at_medium=RSS&amp;at_campaign=KARANGA"" paper=""bbc""><Text>nan</Text></Article><Article url=""https://www.bbc.co.uk/news/world-australia-63996035?at_medium=RSS&amp;at_campaign=KARANGA"" paper=""bbc""><Text>nan</Text></Article><Article url=""https://www.bbc.co.uk/news/uk-63993158?at_medium=RSS&amp;at_campaign=KARANGA"" paper=""bbc""><Text>nan</Text></Article><Article url=""https://www.bbc.co.uk/news/world-europe-63987777?at_medium=RSS&amp;at_campaign=KARANGA"" paper=""bbc""><Text>nan</Text></Article><Article url=""https://www.france24.com/en/europe/20221216-live-eu-approves-a-new-sanctions-package-on-russia"" paper=""f24""><Text>AdvertisingRead more9:55pm: EU denounces Russia's 'indiscriminate terror' in Ukraine after fresh bombardmentsThe European Union's foreign policy chief Josep Borrell on Friday condemned the ""indiscriminate terror"" that Russia's's latest missile attacks were inflicting on Ukraine.",<triplet> Russia's's latest missile attacks <subj> Ukraine <obj> Coerce,0.6067808866500854
251,"On Thursday, Dina Boluarte, the former vice president who was quickly sworn in as president after Castillo's arrest exhorted Congress to approve a constitutional reform that will allow Dina Boluarte, the former vice president who was quickly sworn in as president after Castillo's arrest to bring forward elections slated for July 2026 to December 2023.",<triplet> Dina Boluarte <subj> Congress <obj> Demand,0.6331681609153748
252,Belarusian President Alexander Lukashenko noted that not a single Union State program infringes on Belarusian sovereignty and independence.,<triplet> Belarusian President Alexander Lukashenko <subj> Belarusian sovereignty <obj> Make Public Statement,0.6461950540542603
253,"Serbia is asking a NATO-led peacekeeping force in Kosovo (KFOR) to allow Serbian forces to return to Kosovo (KFOR), the Tanjug news agency reported on Friday.",<triplet> Serbian forces <subj> Kosovo <obj> Consult,0.7389973998069763
254,"On December 15, following a meeting of Serbia, Serbian President Aleksandar Vucic said that the cabinet of ministers A decision to send a request to a NATO-led peacekeeping force in Kosovo (KFOR) to return Serbian troops and policemen to Kosovo (KFOR) and Metohija according to UN Security Council Resolution 1244.",<triplet> Serbian troops <subj> Kosovo <obj> Consult,0.728581964969635
255,Economy Minister Sergio Massa’s working very seriously in all the decisions Economy Minister Sergio Massa makes like when Economy Minister Sergio Massa came to Mr President proposing to sign this agreement with the United States.,<triplet> Economy Minister Sergio Massa <subj> the United States <obj> Engage In Diplomatic Cooperation,0.9276600480079651
256,"Read more. . . CONMEBOL rewards Argentina’s with US$10 million, looks ahead to 2030 World Cup ""The truth is that Lionel Messi is crazy.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.9272948503494263
257,"Download the FRANCE 24’s app</Text></Article><Article url=""https://www.france24.com/en/europe/20221216-live-eu-approves-a-new-sanctions-package-on-russia"" paper=""f24""><Text>AdvertisingRead more9:55pm: EU denounces Russia's 'indiscriminate terror' in Ukraine after fresh bombardmentsThe European Union's foreign policy chief Josep Borrell on Friday condemned the ""indiscriminate terror"" that Russia's's latest missile attacks were inflicting on Ukraine.",<triplet> Russia's's latest missile attacks <subj> Ukraine <obj> Coerce,0.7718187570571899
258,"Balazs Orban, an adviser to Hungary’s Prime Minister Viktor Orban, has said Hungary’s is hoping Ukraine will promptly join the EU, Bloomberg reported on Friday.",<triplet> Ukraine <subj> the EU <obj> Consult,0.8948699235916138
259,"If Lionel Messi were to emulate Diego Maradona by winning the Qatar World Cup, Lionel Messi would match Lionel Messi's predecessor's status.",<triplet> Lionel Messi <subj> Lionel Messi's predecessor's status <obj> Fight,0.7209143042564392
260,"""Veteran Silicon Valley journalist and author Mike Malone, who has known Mr Musk for 20 years said, 'Veteran Silicon Valley journalist and author Mike Malone, who has known Mr Musk for 20 years don't think the social network Twitter can do it - but Veteran Silicon Valley journalist and author Mike Malone, who has known Mr Musk for 20 years hope the social network Twitter do.",<triplet> Veteran Silicon Valley journalist and author Mike Malone <subj> Twitter <obj> Make Public Statement,0.9219045639038086
261,"""So when Robert Jones, president of the Public Religion Research Institute (PRRI) talk about Christian nationalism in the US,"" Robert Jones, president of the Public Religion Research Institute (PRRI) says, ""Robert Jones, president of the Public Religion Research Institute (PRRI) usually talk about white Christian nationalism. """,<triplet> Robert Jones <subj> Christian nationalism <obj> Consult <subj> white Christian nationalism <obj> Consult,
262,In December 2020 a Paris court sentenced Russian citizen Alexander Vinnik to five years in prison on money laundering charges.,<triplet> a Paris court <subj> Russian citizen Alexander Vinnik <obj> Coerce,0.8359946012496948
263,"Prime Minister Fumio Kishida's government worries that Russia’s has set a precedent that will encourage China to attack Taiwan, threatening nearby Japanese islands, disrupting supplies of advanced semiconductors and putting a potential stranglehold on sea lanes that supply West Asian oil.",<triplet> Prime Minister Fumio Kishida's government <subj> nearby Japanese islands <obj> Make Public Statement,0.7104881405830383
264,"“The strategic challenge posed by China is the biggest Japan has ever faced,” the strategy paper added, also noting that China had not ruled out using force to bring Taiwan under China's control.",<triplet> Taiwan <subj> China's control <obj> Consult,0.9732628464698792
265,"11:42am: Ukrainian shells kill three in Russian-controlled villageUkrainian rockets have killed three civilians in the Russian-controlled town of Shchastia in Ukraine's Luhansk province, according to Russian-appointed regional authorities.",<triplet> villageUkrainian rockets <subj> the Russian-controlled town <obj> Assault,0.5730645060539246
266,"While Argentina’s's tax sleuths were probably looking for information from local residents including account balances, Argentina’s tax sleuths will only receive data on interest and dividend income from US sources, and only from individuals.",<triplet> Argentina’s tax sleuths <subj> US sources <obj> Consult,0.9413326978683472
267,Russian President Vladimir Putin will visit Russian President Vladimir Putin's Belarusian counterpart in Minsk on Monday.,<triplet> Russian President Vladimir Putin <subj> Minsk <obj> Consult,0.7974892854690552
268,"Read more. . . CONMEBOL rewards Argentina with US$10 million, looks ahead to 2030 World Cup Theo Hernandez is a more dynamic left-back than Theo Hernandez's injured brother Lucas, but it could allow Argentina right-back Nahuel Molina – set up by Messi for the opening goal in the quarter-final against the Dutch – to push forward as well.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.7901676893234253
269,"It is underscored in the document that US First Deputy Treasury Secretary Adewale Adeyemo ""congratulated US First Deputy Treasury Secretary Adewale Adeyemo's counterparts on the agreement reached at the EU to provide an additional 18 billion euros in assistance to Ukraine, as well as impose additional sanctions on Russia. """,<triplet> US First Deputy Treasury Secretary Adewale Adeyemo <subj> US First Deputy Treasury Secretary Adewale Adeyemo's counterparts <obj> Engage In Diplomatic Cooperation,0.9454782009124756
270,The liberal party's general secretary Lenaitasi Duru said the Social Democrat Liberal Party's priorities included Indigenous affairs and education.,<triplet> the Social Democrat Liberal Party's priorities <subj> Indigenous affairs <obj> Yield,0.948259711265564
271,"ISLAMABAD: Former Pakistan Prime Minister Imran Khan on Saturday warned that Former Pakistan Prime Minister Imran Khan's ""country is sinking"" as Former Pakistan Prime Minister Imran Khan announced that PTI governments in Punjab and Khyber Pakhtunkhwa provinces will dissolve PTI governments in Punjab and Khyber Pakhtunkhwa provinces's assemblies on December 23 to pave the way for fresh polls.",<triplet> PTI governments <subj> PTI governments <obj> Consult,0.8105326294898987
272,the Vatican noted that three fragments of the Parthenon Marbles that have been held in the Vatican for centuries had been “held with care for centuries in the the Vatican Museums and shown to millions of visitors from all over the world”.,<triplet> the Vatican <subj> the the Vatican Museums <obj> Make Public Statement,0.8821808099746704
273,"The defence ministry added that Russian Defence Minister Sergei Shoigu ""spoke with troops on the front line"" and at a ""command post"" - but the BBC cannot confirm when the visit took place or whether Russian Defence Minister Sergei Shoigu visited Ukraine Ukraine.",<triplet> Russian Defence Minister Sergei Shoigu <subj> Ukraine <obj> Consult,0.7467137575149536
274,In the past Elon Musk has obeyed Twitter polls.,<triplet> Elon Musk <subj> Twitter polls <obj> Yield,0.7787980437278748
275,"Elon Musk has also been criticised for Elon Musk's approach to content moderation, with some civil liberties groups accusing Elon Musk of taking steps that will increase hate speech and misinformation.",<triplet> Elon Musk's approach <subj> Elon Musk <obj> Disapprove,0.9057658314704895
276,"the United Nations estimates the group maintains between 6,000 and 10,000 fighters inside Iraq and Syria, exploiting the porous border between Iraq and Syria and concentrating mainly in rural areas.",<triplet> the United Nations <subj> Iraq <obj> Make Public Statement,0.5647035837173462
277,"On Wednesday, head of Iran's atomic agency Mohammad Eslami said that the the International Atomic Energy Agency (IAEA) representatives would visit Tehran in the near future.",<triplet> the the International Atomic Energy Agency (IAEA) representatives <subj> Tehran <obj> Consult,0.7150087356567383
278,Harry detailed Harry's version of the drama when Harry and Harry's wife decided to quit as working royals.,<triplet> Harry <subj> Harry's version <obj> Make Public Statement,0.8693041801452637
279,"'Greatest player in the world' Read more. . . CONMEBOL rewards Argentina – a country half a world away – with US$10 million, looks ahead to 2030 World Cup The throng fell into an eerie silence as a brace from France's Kylian Mbappé took the match into extra time at 2-2.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.833580732345581
280,"Ranking greatnessRead more. . . CONMEBOL rewards Argentina's with US$10 million, looks ahead to 2030 World Cup What is undeniable though is that by sheer volume and range of silverware, Lionel Messi's has won more than the other serious rivals to Lionel Messi's's ""G. O. A. T"" status: Pelé and Maradona.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.8582621812820435
281,"Read more. . . Guardiola salutes World Cup winners Álvarez and Lionel Messi's Maradona meanwhile won only one World Cup, and never lifted a European Cup during a club career in Europe spent mostly with Barcelona and Napoli.",<triplet> Guardiola <subj> Álvarez <obj> Engage In Diplomatic Cooperation,0.7484384775161743
282,"""Trump has repeatedly disparaged the House panel on Trump's own Truth Social platform, calling US Capitol riot panel ""Democrats, misfits and thugs.",<triplet> Trump <subj> the House panel <obj> Disapprove <subj> Trump's own Truth Social platform <obj> Disapprove,
283,"On Monday, Russia's President Vladimir Putin was greeted by Russia's President Vladimir Putin's Belarusian counterpart at Minsk National Airport.",<triplet> Minsk National Airport <subj> Russia's President Vladimir Putin <obj> Engage In Diplomatic Cooperation,0.8459256291389465
284,"a spokesperson added that The United Nations''s position was ""clearly contradictory"" as The United Nations' criticised Rwanda's while still sending asylum seekers to Rwanda's, including more than 100 from Libya earlier this year.",<triplet> The United Nations <subj> Rwanda <obj> Disapprove,0.5630845427513123
