,paper,title,url
26,nyt,Poland Wants Ukrainian Refugees to Pay Some Housing and Food Costs,https://www.nytimes.com/2022/11/29/world/europe/poland-ukraine-refugees.html
27,nyt,Your Wednesday Briefing: The U.S. Beats Iran,https://www.nytimes.com/2022/11/29/briefing/us-iran-world-cup-china.html
28,nyt,"Hurricane Season Ends, Marked by Quiet August and Deadly September",https://www.nytimes.com/2022/11/29/climate/hurricane-season-noaa.html
29,cbc,"'I can't walk': Tiger withdraws from tourney, wants LIV Golf leader Greg Norman replaced",https://www.cbc.ca/sports/golf/tiger-woods-foot-injury-greg-norman-liv-golf-1.6668069?cmp=rss
30,cbc,Hawaii's Mauna Loa volcano erupts,https://www.cbc.ca/news/world/hawaii-s-mauna-loa-volcano-erupts-1.6668105?cmp=rss
31,smh,"From the Archives, 1942: H.M.A.S. Armidale sunk near Timor",https://www.smh.com.au/world/oceania/from-the-archives-1942-h-m-a-s-armidale-sunk-near-timor-20221124-p5c12q.html?ref=rss&utm_medium=rss&utm_source=rss_world
32,smh,Pharmacy worker arrested over 'Snapchat' murders,https://www.smh.com.au/world/pharmacy-worker-arrested-over-snapchat-murders-20221130-p5c2e6.html?ref=rss&utm_medium=rss&utm_source=rss_world
33,smh,Three stowaways make 11-day journey on oil tanker’s rudder to Canary Islands,https://www.smh.com.au/world/europe/three-stowaways-make-11-day-journey-on-oil-tanker-s-rudder-to-canary-islands-20221130-p5c2e1.html?ref=rss&utm_medium=rss&utm_source=rss_world
34,smh,‘It is well known whom I am condemning’: Pope defends reluctance to call out Russian invaders,https://www.smh.com.au/world/europe/it-is-well-known-whom-i-am-condemning-pope-defends-reluctance-to-call-out-russian-invaders-20221130-p5c2de.html?ref=rss&utm_medium=rss&utm_source=rss_world
35,smh,"After suspicious death, Belarus’ top diplomat is buried",https://www.smh.com.au/world/europe/after-suspicious-death-belarus-top-diplomat-is-buried-20221130-p5c2d9.html?ref=rss&utm_medium=rss&utm_source=rss_world
36,smh,China launches crew for ‘Celestial Palace’ space station in historic mission,https://www.smh.com.au/world/asia/china-launches-crew-for-celestial-palace-space-station-in-historic-mission-20221130-p5c2d3.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,Ros Atkins on... China's crackdown on Covid protests,https://www.bbc.co.uk/news/63798874?at_medium=RSS&at_campaign=KARANGA
1,bbc,"Kanye West to pay Kim Kardashian $200,000 per month in child support as divorce settled",https://www.bbc.co.uk/news/world-us-canada-63803341?at_medium=RSS&at_campaign=KARANGA
2,bbc,Camels battle it out in Qatar beauty contest,https://www.bbc.co.uk/news/world-middle-east-63803267?at_medium=RSS&at_campaign=KARANGA
3,bbc,Scott Morrison: Former Australian PM censured over secret ministries,https://www.bbc.co.uk/news/world-australia-63790719?at_medium=RSS&at_campaign=KARANGA
4,bbc,Chimamanda Ngozi Adichie: Author warns about 'epidemic of self-censorship',https://www.bbc.co.uk/news/entertainment-arts-63797087?at_medium=RSS&at_campaign=KARANGA
5,bbc,Respect for Marriage Act: Senate passes same-sex marriage bill,https://www.bbc.co.uk/news/world-us-canada-63656492?at_medium=RSS&at_campaign=KARANGA
6,bbc,Davido son's drowning: Could tragedy improve Nigeria safety for swimmers?,https://www.bbc.co.uk/news/world-africa-63600802?at_medium=RSS&at_campaign=KARANGA
7,bbc,Ukraine war: The surrender hotline for Russian soldiers,https://www.bbc.co.uk/news/world-europe-63782764?at_medium=RSS&at_campaign=KARANGA
8,bbc,Ukraine war: Germany wary of new influx of refugees,https://www.bbc.co.uk/news/world-europe-63792498?at_medium=RSS&at_campaign=KARANGA
9,bbc,Why Dutch 'bike banks' are a game changer for kids,https://www.bbc.co.uk/news/business-63754826?at_medium=RSS&at_campaign=KARANGA
10,bbc,Morbi bridge collapse: Victims wait for answers month after tragedy,https://www.bbc.co.uk/news/world-asia-india-63779283?at_medium=RSS&at_campaign=KARANGA
11,f24,France overwhelming favourites in final group stage match against Tunisia,https://www.france24.com/en/sport/20221130-france-overwhelming-favourites-in-final-group-stage-match-against-tunisia
12,f24,Leader of Oath Keepers militia convicted of sedition in US Capitol attack plot,https://www.france24.com/en/americas/20221129-oath-keepers-founder-convicted-of-seditious-conspiracy-in-us-capitol-attack-plot
13,f24,US Senate passes bill to protect same-sex marriage in landmark vote,https://www.france24.com/en/americas/20221130-us-senate-passes-bill-to-protect-same-sex-marriage-in-landmark-vote
14,f24,EU chief Charles Michel heads to China amid Covid protests crackdown,https://www.france24.com/en/asia-pacific/20221129-eu-s-chief-charles-michel-heads-to-china-amid-protest-crackdown
15,f24,Protestors in Iran Kurdistan celebrate US World Cup win,https://www.france24.com/en/middle-east/20221130-protestors-in-iran-kurdistan-protesters-celebrate-us-world-cup-win
16,f24,NATO head Stoltenberg accuses Russia of using cold as 'a weapon of war',https://www.france24.com/en/europe/20221129-live-kyiv-faces-lengthy-power-outages-amid-fear-of-more-russian-strikes
17,tass,US sees no Russian preparations to leave Zaporozhye NPP — White House,https://tass.com/world/1543607
18,tass,German region declares financial emergency amid energy crisis — TV,https://tass.com/world/1543599
19,tass,Kiev expects to get more US air defense systems by year-end — official,https://tass.com/world/1543597
20,tass,No full certainty on how Kiev government used vast funds allocated by US — senator,https://tass.com/world/1543593
21,tass,Over $1 trillion needed to rebuild Ukraine — president,https://tass.com/world/1543591
22,tass,US aid for restoring Ukraine's power grid due soon — White House,https://tass.com/world/1543585
23,tass,UN spokesman says will not comment on Ukraine’s possible NATO membership,https://tass.com/world/1543581
24,tass,US has no plans to send Patriot missile defense systems to Ukraine now — Pentagon,https://tass.com/world/1543577
25,nyt,NATO Supports Eventual Ukraine Membership as US Pledges Millions to Fix Power Grid,https://www.nytimes.com/2022/11/29/world/europe/nato-ukraine.html
26,jt,Restoring nature could depend on how countries help farmers,https://www.japantimes.co.jp/news/2022/11/30/world/new-zealand-farm-subsidies-climate-change/
27,jt,Venezuela’s revived opposition talks highlight strengthened Maduro position,https://www.japantimes.co.jp/news/2022/11/30/world/politics-diplomacy-world/venezuela-maduro-talks-oil/
28,jt,Political tension overshadows match as U.S. tops Iran at World Cup,https://www.japantimes.co.jp/news/2022/11/30/world/social-issues-world/us-iran-mahsa-amini/
29,jt,Russia is firing unarmed missiles to deplete Ukraine air defense,https://www.japantimes.co.jp/news/2022/11/30/world/russia-unarmed-missiles-strategy/
30,it,Why are China's Covid rules so strict?,https://timesofindia.indiatimes.com/world/china/why-are-chinas-covid-rules-so-strict/articleshow/95870923.cms
31,it,China vows to crack down on ‘hostile forces’ as police deter protests,https://timesofindia.indiatimes.com/world/china/china-vows-to-crack-down-on-hostile-forces-as-police-deter-protests/articleshow/95872363.cms
32,it,Ukraine urges allies to speed up support for winter of war,https://timesofindia.indiatimes.com/world/europe/ukraine-urges-allies-to-speed-up-support-for-winter-of-war/articleshow/95872198.cms
33,it,US mulls a terrorism label for Russia’s Wagner Group mercenaries,https://timesofindia.indiatimes.com/world/us/us-is-weighing-a-terrorism-label-for-russias-wagner-group-mercenaries/articleshow/95870362.cms
34,it,"'Step down, Xi Jinping': Hundreds at Harvard, NYC protest against China",https://timesofindia.indiatimes.com/world/us/step-down-xi-jinping-hundreds-at-harvard-nyc-chicago-protest-against-china/articleshow/95870090.cms
35,it,US Senate passes same-sex marriage protection bill,https://timesofindia.indiatimes.com/world/us/us-senate-passes-same-sex-marriage-protection-bill/articleshow/95869799.cms
36,it,Oath Keepers founder guilty of sedition in US Capitol attack plot,https://timesofindia.indiatimes.com/world/us/oath-keepers-founder-stewart-rhodes-guilty-of-sedition-in-us-capitol-attack-plot/articleshow/95869548.cms
37,it,"Universities emptied out, police on patrol as China curbs protests",https://timesofindia.indiatimes.com/world/china/universities-emptied-out-police-on-patrol-as-china-curbs-protests/articleshow/95869331.cms
38,it,'PIOs largest non-white ethnic group in UK',https://timesofindia.indiatimes.com/world/uk/pios-largest-non-white-ethnic-group-in-uk/articleshow/95869394.cms
39,ewn,NYC to start forced hospitalization of mentally ill homeless people,https://ewn.co.za/0001/01/01/nyc-to-start-forced-hospitalization-of-mentally-ill-homeless-people
40,ewn,China's factory activity contracts as Covid disruptions spread,https://ewn.co.za/2022/11/30/china-s-factory-activity-contracts-as-covid-disruptions-spread
41,ewn,How film and TV can help the climate change battle,https://ewn.co.za/2022/11/30/how-film-and-tv-can-help-the-climate-change-battle
42,ewn,LGBTQ Arabs fear backlash after World Cup 'spotlight',https://ewn.co.za/2022/11/30/lgbtq-arabs-fear-backlash-after-world-cup-spotlight
43,smh,Melbourne pips Sydney as preferred city for expats in Australia,https://www.smh.com.au/world/europe/melbourne-pips-sydney-as-preferred-city-for-expats-in-australia-20221130-p5c2ck.html?ref=rss&utm_medium=rss&utm_source=rss_world
44,smh,Xi Jinping has betrayed China’s grand bargain,https://www.smh.com.au/world/asia/xi-jinping-has-betrayed-china-s-grand-bargain-20221130-p5c2hp.html?ref=rss&utm_medium=rss&utm_source=rss_world
45,smh,Russia asks Quad-member India for parts for sanction-hit industries,https://www.smh.com.au/world/asia/russia-asks-quad-member-india-for-parts-for-sanction-hit-industries-20221130-p5c2em.html?ref=rss&utm_medium=rss&utm_source=rss_world
46,smh,Mitch McConnell suggests Trump ‘unlikely’ to be president after hosting anti-Semite,https://www.smh.com.au/world/north-america/mitch-mcconnell-suggests-trump-unlikely-to-be-president-after-hosting-anti-semite-20221130-p5c2e5.html?ref=rss&utm_medium=rss&utm_source=rss_world
47,smh,I was close to one of the US gun massacres. ‘Thoughts and prayers’ did nothing,https://www.smh.com.au/world/north-america/i-was-nearby-for-one-of-the-many-us-gun-massacres-thoughts-and-prayers-did-nothing-20221129-p5c260.html?ref=rss&utm_medium=rss&utm_source=rss_world
48,smh,Oath Keepers boss guilty of seditious conspiracy in US Capitol attack,https://www.smh.com.au/world/north-america/oath-keepers-boss-guilty-of-seditious-conspiracy-in-us-capitol-attack-20221130-p5c2g5.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,Jiang Zemin: Former Chinese leader dies aged 96,https://www.bbc.co.uk/news/world-asia-china-63805991?at_medium=RSS&at_campaign=KARANGA
1,bbc,China Covid: Unrest continues in Guangzhou as lockdown anger grows,https://www.bbc.co.uk/news/world-asia-china-63805187?at_medium=RSS&at_campaign=KARANGA
2,bbc,Students killed as bomb blast hits Afghan school,https://www.bbc.co.uk/news/world-asia-63806005?at_medium=RSS&at_campaign=KARANGA
3,bbc,Jacinda Ardern and Sanna Marin dismiss claim they met due to 'similar age',https://www.bbc.co.uk/news/world-63803342?at_medium=RSS&at_campaign=KARANGA
4,bbc,Afghanistan: Parks become latest no-go areas for women in Kabul,https://www.bbc.co.uk/news/world-asia-63756621?at_medium=RSS&at_campaign=KARANGA
5,bbc,Ukraine war: Germans struggle with influx of Ukrainian refugees,https://www.bbc.co.uk/news/world-europe-63792498?at_medium=RSS&at_campaign=KARANGA
6,f24,French baguette voted onto UN World Cultural Heritage list,https://www.france24.com/en/europe/20221130-french-baguette-voted-onto-un-world-cultural-heritage-list
7,f24,"Macron to meet Biden in Washington for discussion over trade concerns, Ukraine war",https://www.france24.com/en/americas/20221130-macron-to-meet-biden-in-washington-for-discussion-over-trade-concerns-and-ukraine
8,f24,Ivory Coast trial set to begin over 2016 terrorist attack on tourist beach,https://www.france24.com/en/africa/20221130-ivory-coast-trial-set-to-begin-over-2016-terrorist-attack-on-tourist-beach
9,f24,Live: EU seeks tribunal to investigate possible Russian war crimes in Ukraine,https://www.france24.com/en/europe/20221130-live-ukraine-urges-nato-to-speed-up-support-as-more-aid-promised
10,f24,Former Chinese president Jiang Zemin dies at 96,https://www.france24.com/en/asia-pacific/20221130-former-chinese-president-jiang-zemin-dies-at-96
11,f24,Fresh clashes erupt between police and zero-Covid protesters in south China,https://www.france24.com/en/asia-pacific/20221130-fresh-clashes-erupt-between-police-and-zero-covid-protesters-in-south-china
12,f24,Leader of Oath Keepers militia convicted of seditious conspiracy in US Capitol attack plot,https://www.france24.com/en/americas/20221129-oath-keepers-founder-convicted-of-seditious-conspiracy-in-us-capitol-attack-plot
13,tass,Russia records huge drop in November COVID cases,https://tass.com/world/1543835
14,tass,"Japan rules out preventive strikes against enemy territory, says PM",https://tass.com/world/1543785
15,tass,Ex-Chinese leader Jiang Zemin dies at 96 — TV,https://tass.com/world/1543779
16,tass,Swedish top diplomat fails to confirm Stockholm’s entry to NATO in 2023,https://tass.com/world/1543645
17,tass,Seoul says Chinese and Russian planes entered ‘air defense identification zone’ — Yonhap,https://tass.com/world/1543631
18,tass,EU frustrated at Washington’s energy policies — newspaper,https://tass.com/world/1543619
19,nyt,China’s Dramatic Dissent,https://www.nytimes.com/2022/11/30/briefing/china-protests-covid.html
20,nyt,"Inflation in Eurozone Slows as Energy Prices Ease, but Officials Remain Wary",https://www.nytimes.com/2022/11/30/world/europe/eurozone-inflation-november.html
21,nyt,Qatar’s World Cup Narrows Rift With Saudi Arabia,https://www.nytimes.com/2022/11/30/world/middleeast/qatar-saudi-world-cup.html
22,nyt,The Long Odds Facing China’s Protesters,https://www.nytimes.com/2022/11/30/world/asia/china-covid-protests-xi-jinping.html
23,nyt,Migrant Workers Fuel Protests Against China’s ‘Zero Covid’ Restrictions,https://www.nytimes.com/2022/11/30/world/asia/china-covid-protest.html
24,nyt,How Cities Around the US and Abroad Approach Homelessness,https://www.nytimes.com/2022/11/30/us/homeless-policies-new-york-world.html
25,nyt,"In ‘Mandela: The Lost Tapes,’ a Veteran Journalist Finds Himself",https://www.nytimes.com/2022/11/30/arts/richard-stengel-mandela-lost-tapes.html
26,cbc,Here's what U.S. Democrats want to do with their final weeks in power,https://www.cbc.ca/news/world/democrats-to-do-list-1.6668656?cmp=rss
27,cbc,"Former Chinese leader Jiang Zemin, who guided China's economic rise, dead at age 96",https://www.cbc.ca/news/world/jiang-zemin-death-china-1.6668902?cmp=rss
28,cbc,Filling in the blank: Why protesters in China are holding up white sheets of paper,https://www.cbc.ca/news/world/blank-pages-china-protest-1.6668661?cmp=rss
29,bat,Argentina and Poland face-off in battle to salvage World Cup campaigns,https://www.batimes.com.ar/news/sports/argentina-and-poland-face-off-in-battle-to-salvage-world-cup-campaigns.phtml
30,bat,Argentina’s Central Bank poised to hold the key rate at 75% into next year,https://www.batimes.com.ar/news/economy/argentinas-central-bank-poised-to-hold-the-key-rate-at-75-into-next-year.phtml
31,bat,Messi and Lewandowski's World Cup dreams hang in the balance,https://www.batimes.com.ar/news/sports/messi-and-lewandowskis-world-cup-dreams-hang-in-the-balance.phtml
32,jt,U.S. Senate passes same-sex marriage bill with bipartisan support,https://www.japantimes.co.jp/news/2022/11/30/world/us-senate-same-sex-marriage-bill/
33,it,A Buddhist temple left empty after monks fail drug tests,https://timesofindia.indiatimes.com/world/rest-of-world/a-buddhist-temple-left-empty-after-monks-fail-drug-tests/articleshow/95883050.cms
34,it,"Former President Jiang Zemin, who guided China’s rise, dies",https://timesofindia.indiatimes.com/world/china/former-president-jiang-zemin-who-guided-chinas-rise-dies/articleshow/95879582.cms
35,it,Chechen leader says Pope 'fell victim to propaganda',https://timesofindia.indiatimes.com/world/rest-of-world/chechen-leader-says-pope-fell-victim-to-propaganda/articleshow/95881853.cms
36,it,"United States: Storms cause major tornadoes, flooding around the South",https://timesofindia.indiatimes.com/world/us/united-states-storms-cause-major-tornadoes-flooding-around-the-south/articleshow/95880306.cms
37,it,3 dead as bomber hits Pakistan police protecting polio teams,https://timesofindia.indiatimes.com/world/pakistan/3-dead-as-bomber-hits-pakistan-police-protecting-polio-teams/articleshow/95874066.cms
38,it,Five Palestinians killed in deadly West Bank incidents,https://timesofindia.indiatimes.com/world/middle-east/five-palestinians-killed-in-deadly-west-bank-incidents/articleshow/95880087.cms
39,it,"LGBTQ community can visit Qatar, but don't try to change us: Energy minister",https://timesofindia.indiatimes.com/world/middle-east/lgbtq-community-can-visit-qatar-but-dont-try-to-change-us-energy-minister/articleshow/95882279.cms
40,it,'Sri Lanka's debt to China close to 20% of public external debt',https://timesofindia.indiatimes.com/world/south-asia/sri-lankas-debt-to-china-close-to-20-of-public-external-debt/articleshow/95877448.cms
41,it,Alibaba founder Jack Ma ends up in Japan after China crackdown,https://timesofindia.indiatimes.com/world/china/alibaba-founder-jack-ma-ends-up-in-japan-after-china-crackdown/articleshow/95875726.cms
42,independent,3 Egyptian female researchers win L’Oreal–UNESCO science award,https://www.egyptindependent.com/3-egyptian-female-researchers-win-loreal-unesco-science-award/
43,independent,Egypt marks Int’l Day of Solidarity with Palestinian People,https://www.egyptindependent.com/egypt-marks-intl-day-of-solidarity-with-palestinian-people/
44,independent,Pope Francis calls Chechens and Buryats “the cruelest” Russian troops fighting in Ukraine,https://www.egyptindependent.com/pope-francis-calls-chechens-and-buryats-the-cruelest-russian-troops-fighting-in-ukraine/
45,independent,"Shelling settlements in liberated areas of Kherson along Dnipro River, official says",https://www.egyptindependent.com/shelling-settlements-in-liberated-areas-of-kherson-along-dnipro-river-official-says/
46,independent,Meteorologists warn against slight rise in temperatures across Egypt,https://www.egyptindependent.com/meteorologists-warn-against-slight-rise-in-temperatures-across-egypt/
47,independent,World Cup matches on Wednesday and Thursday,https://www.egyptindependent.com/world-cup-matches-on-wednesday-and-thursday/
48,independent,Saudi Arabia extends term of US$ 5 billion deposit for CBE,https://www.egyptindependent.com/saudi-arabia-extends-term-of-us-5-billion-deposit-for-cbe/
49,independent,"Saudi Arabia mulls hosting World Cup 2030 along with Egypt, Greece",https://www.egyptindependent.com/saudi-arabia-mulls-hosting-world-cup-2030-along-with-egypt-greece/
50,independent,Egypt’s Dar Al Iftaa issues fatwa about arrest of Menna Shalaby,https://www.egyptindependent.com/egypts-dar-al-iftaa-issues-fatwa-about-arrest-of-menna-shalaby/
51,independent,WhatsApp data of 34 million Egyptians users leaked,https://www.egyptindependent.com/whatsapp-data-of-34-million-egyptians-users-leaked/
52,smh,Former president Jiang Zemin who guided China’s growth dies aged 96,https://www.smh.com.au/world/asia/former-president-jiang-zemin-who-guided-china-s-growth-dies-aged-96-20221130-p5c2o6.html?ref=rss&utm_medium=rss&utm_source=rss_world
53,smh,Kidnapped toddler reunited with family after five decades,https://www.smh.com.au/world/kidnapped-toddler-reunited-with-family-after-five-decades-20221130-p5c2nj.html?ref=rss&utm_medium=rss&utm_source=rss_world
54,smh,‘Gangster regime’: Outrage at arrest of union leader after Australian visit,https://www.smh.com.au/world/asia/gangster-regime-outrage-at-arrest-of-union-leader-after-australian-visit-20221130-p5c2kj.html?ref=rss&utm_medium=rss&utm_source=rss_world
0,bbc,World Cup 2022: Iranian man killed celebrating football team's loss - report,https://www.bbc.co.uk/news/world-middle-east-63805284?at_medium=RSS&at_campaign=KARANGA
1,bbc,Tunisia 1-0 France: Tunisia upset France but fail to qualify,https://www.bbc.co.uk/sport/football/63725314?at_medium=RSS&at_campaign=KARANGA
2,bbc,EU Commission calls for freeze on €13bn funding for Hungary,https://www.bbc.co.uk/news/world-europe-63806254?at_medium=RSS&at_campaign=KARANGA
3,bbc,French baguette gets Unesco heritage status,https://www.bbc.co.uk/news/world-europe-63800674?at_medium=RSS&at_campaign=KARANGA
4,bbc,Alzheimer's drug lecanemab hailed as momentous breakthrough,https://www.bbc.co.uk/news/health-63749586?at_medium=RSS&at_campaign=KARANGA
5,bbc,Ukraine war: Letter bomb at Ukraine's Spain embassy injures employee,https://www.bbc.co.uk/news/world-europe-63812148?at_medium=RSS&at_campaign=KARANGA
6,bbc,Germany to ease entry rules for skilled workers,https://www.bbc.co.uk/news/world-europe-63810904?at_medium=RSS&at_campaign=KARANGA
7,bbc,Pele: Brazil legend in hospital but daughter confirms 'no emergency',https://www.bbc.co.uk/sport/football/63812974?at_medium=RSS&at_campaign=KARANGA
8,bbc,Japan court upholds ban on same-sex marriage but raises rights issue,https://www.bbc.co.uk/news/world-asia-63807092?at_medium=RSS&at_campaign=KARANGA
9,bbc,Peru bird flu: Thousands of pelicans found dead,https://www.bbc.co.uk/news/world-latin-america-63793654?at_medium=RSS&at_campaign=KARANGA
10,bbc,Chinese web users bypass censors to remember Jiang Zemin,https://www.bbc.co.uk/news/world-asia-china-63813122?at_medium=RSS&at_campaign=KARANGA
11,bbc,Stewart Rhodes' son: ‘How I escaped my father’s militia’,https://www.bbc.co.uk/news/world-us-canada-63709446?at_medium=RSS&at_campaign=KARANGA
12,bbc,Spectacular scenes as Hawaii volcano erupts,https://www.bbc.co.uk/news/world-us-canada-63814130?at_medium=RSS&at_campaign=KARANGA
13,spiegel,Kamikaze Killers: Iran's Drones Fly with Western Technology,https://www.spiegel.de/international/world/kamikaze-killers-iran-s-drones-fly-with-western-technology-a-81fef8ed-f76d-4b09-acee-6f955346dc8d#ref=rss
14,f24,Live: Russian army says it has seized east Ukraine villages near Bakhmut,https://www.france24.com/en/europe/20221130-live-ukraine-urges-nato-to-speed-up-support-as-more-aid-promised
15,f24,World Cup: Shock Tunisia win over France after Deschamps tries to rest stars,https://www.france24.com/en/sport/20221130-live-france-take-on-tunisia-in-last-world-cup-group-stage-match
16,f24,Islamic State jihadist group declares death of its leader,https://www.france24.com/en/live-news/20221130-%F0%9F%94%B4-islamic-state-jihadist-group-declares-death-of-its-leader
17,f24,This popular photo of Ukraine plunged into darkness is photoshopped,https://observers.france24.com/en/europe/20221130-this-photo-of-ukraine-plunged-into-darkness-is-photoshopped
18,f24,New Alzheimer's drug hailed for results but comes with risks,https://www.france24.com/en/health/20221130-new-alzheimer-s-drug-hailed-for-results-but-comes-with-risks
19,f24,French weather service declares 2022 hottest year on record,https://www.france24.com/en/europe/20221130-french-weather-service-declares-2022-hottest-year-on-record
20,f24,Human rights defender Bianca Jagger asks Pope Francis to 'condemn' regime in Nicaragua,https://www.france24.com/en/tv-shows/the-interview/20221129-activist-bianca-jagger-asks-pope-francis-to-condemn-regime-in-nicaragua
21,tass,Minsk to take joint steps with Moscow to avert threats — Belarusian ministry,https://tass.com/world/1544045
22,tass,"Diplomat says accession of Sweden, Finland to NATO to deal blow to Europe’s security",https://tass.com/world/1544017
23,tass,"Hungary promises to ratify Sweden, Finland’s entry to NATO early next year",https://tass.com/world/1543889
24,tass,Lisin loses ISSF presidency to Italy’s Rossi,https://tass.com/world/1543881
25,tass,EC confirms removal of information about Ukrainian army death toll,https://tass.com/world/1543883
26,tass,Ukrainian army’s bombardments damage nuclear waste storage facilities at ZNPP,https://tass.com/world/1543869
27,nyt,Protests Stretch China’s Censorship to Its Limits,https://www.nytimes.com/2022/11/30/business/china-protests-censorship-video.html
28,nyt,Ukraine Steps Up Push for International Tribunal to Hold Russia Accountable,https://www.nytimes.com/live/2022/11/30/world/russia-ukraine-war-news
29,nyt,An Italian Village Hit the Jackpot. Will That Save or Destroy It?,https://www.nytimes.com/2022/11/30/world/europe/italian-village-jackpot.html
30,nyt,"Life Without Power in Kyiv, Ukraine",https://www.nytimes.com/2022/11/30/world/europe/ukraine-kyiv-power.html
31,nyt,Buckingham Palace Staff Member Resigns After Exchange With Black Guest,https://www.nytimes.com/2022/11/30/world/europe/buckingham-palace-black-guest.html
32,nyt,"Jiang Zemin, China’s Leader After Tiananmen Square Protests, Dies at 96",https://www.nytimes.com/2022/11/30/world/asia/jiang-zemin-dead.html
33,nyt,Xi Jinping Faces Another Dilemma: How to Mourn Jiang Zemin,https://www.nytimes.com/2022/11/30/world/asia/jiang-zemin-china-xi.html
34,nyt,"Physicists Create ‘the Smallest, Crummiest Wormhole You Can Imagine’",https://www.nytimes.com/2022/11/30/science/physics-wormhole-quantum-computer.html
35,nyt,"Vitali Klitschko, Kyiv’s Mayor, Says Russia Aims to Destroy Ukraine",https://www.nytimes.com/2022/11/30/world/europe/ukraine-kyiv-mayor-vitali-klitschko.html
36,nyt,U. S. to Pay Millions to Move Tribes Threatened by Climate Change,https://www.nytimes.com/2022/11/30/climate/native-tribes-relocate-climate.html
37,nyt,Migrant Workers Fuel Protests Over China’s ‘Zero Covid’ Restrictions,https://www.nytimes.com/2022/11/30/world/asia/china-covid-protest.html
38,nyt,A top E.U. official proposes a special court for alleged Russian crimes.,https://www.nytimes.com/2022/11/30/world/europe/von-der-leyen-proposes-establishing-a-court-to-prosecute-russias-crime-of-aggression.html
39,nyt,"Ukraine welcomes a U.S. push for energy aid, saying time is of the essence.",https://www.nytimes.com/2022/11/30/world/europe/the-us-leads-a-drive-to-help-ukraine-fix-its-electrical-grid.html
40,cbc,"Hakeem Jeffries to succeed Pelosi, becomes 1st Black congressional leader",https://www.cbc.ca/news/world/house-democrats-jeffries-1.6669003?cmp=rss
41,cbc,"Alzheimer's drug slowed cognitive decline overall in trial, but with major side effects for some",https://www.cbc.ca/news/health/alzheimers-lecanemab-trial-results-1.6668945?cmp=rss
42,cbc,Some Iranians celebrate World Cup loss to U.S. amid nationwide protests,https://www.cbc.ca/news/world/iran-soccer-world-cup-us-celebration-kurdistan-1.6668997?cmp=rss
43,cbc,"Kim Kardashian and Ye reach divorce settlement, will share custody",https://www.cbc.ca/news/entertainment/kim-kardashian-kanye-west-divorce-settlement-1.6669074?cmp=rss
44,cbc,Stephanie Frappart to make World Cup history as 1st female referee,https://www.cbc.ca/sports/soccer/soccer-world-cup-female-referees-frappart-1.6668977?cmp=rss
45,bat,Atlético Tucumán midfielder Andrés Balanta dies after training collapse,https://www.batimes.com.ar/news/sports/atletico-tucuman-midfielder-andres-balanta-dies-after-training-collapse.phtml
46,bat,Chile's unique Atacama desert sullied by world's junk,https://www.batimes.com.ar/news/latin-america/chiles-unique-atacama-desert-sullied-by-worlds-junk.phtml
47,bat,Polish coach praises Albiceleste ahead of critical matchup,https://www.batimes.com.ar/news/latin-america/polish-coach-praises-albiceleste-ahead-of-critical-matchup.phtml
48,it,Taliban: 10 killed in bombing of Afghan religious school,https://timesofindia.indiatimes.com/world/south-asia/taliban-10-killed-in-bombing-of-afghan-religious-school/articleshow/95890905.cms
49,it,Russian army says seized two east Ukraine villages near Bakhmut,https://timesofindia.indiatimes.com/world/europe/russian-army-says-seized-two-east-ukraine-villages-near-bakhmut/articleshow/95890538.cms
50,it,European Union sees six-year high in number of people seeking asylum,https://timesofindia.indiatimes.com/world/europe/eu-sees-six-year-high-in-number-of-people-seeking-asylum/articleshow/95891918.cms
51,it,UK royals in new race row as William and Kate head to US,https://timesofindia.indiatimes.com/world/uk/uk-royals-in-new-race-row-as-william-and-kate-head-to-us/articleshow/95892298.cms
52,it,Russians visit H&M for last time as retailer closes stores for good,https://timesofindia.indiatimes.com/world/europe/russians-visit-hm-for-last-time-as-retailer-closes-stores-for-good/articleshow/95888080.cms
53,it,"Suicide blast targeting police truck kills 4, injures over 20 in Pak",https://timesofindia.indiatimes.com/world/pakistan/suicide-blast-targeting-police-truck-kills-4-injures-over-20-in-pakistan/articleshow/95874066.cms
54,independent,AMEA Power signs agreements for renewable energy stations worth billions,https://www.egyptindependent.com/amea-power-signs-agreements-worth-1-1-bln-to-establish-two-renewable-energy-stations-in-aswan-red-sea/
55,independent,"Iranian protesters celebrate World Cup defeat, as fears surround players’ return",https://www.egyptindependent.com/iranian-protesters-celebrate-world-cup-defeat-as-fears-surround-players-return/
56,independent,China to punish internet users for ‘liking’ posts in crackdown after zero-Covid protests,https://www.egyptindependent.com/china-to-punish-internet-users-for-liking-posts-in-crackdown-after-zero-covid-protests/
57,independent,bEIN sports 2022 World Cup views exceed 1 billion for opening matches,https://www.egyptindependent.com/bein-sports-2022-world-cup-views-exceed-1-billion-for-opening-matches/
58,independent,Mo Salah advertises for suit produced by Adidas and Gucci,https://www.egyptindependent.com/mo-salah-advertises-for-suit-produced-by-adidas-and-gucci/
59,independent,Zelensky claims Russian forces are “planning something in the south”,https://www.egyptindependent.com/zelensky-claims-russian-forces-are-planning-something-in-the-south/
