,text,label
1575,According to the polls Kazakhstan’s incumbent President Tokayev is leading with more than 80% of votes,<triplet> the polls <subj> Kazakhstan’s incumbent President Tokayev <obj> Make Public Statement
1576,The al-Shabab extremist group claimed responsibility for the attack at Somali military training camp.,<triplet> The al-Shabab extremist group <subj> the attack at Somali military training camp <obj> Make Public Statement
1577,"General Odawa Yusuf, chief of Somalia's defence forces, told state media the bomber had been pretending to be a recruit at Somali military training camp.","<triplet> General Odawa Yusuf, chief of Somalia's defence forces <subj> the bomber <obj> Make Public Statement"
1578,UN slams shelling attack on Zaporozhye NPP as reckless and deplorable.,<triplet> UN <subj> shelling attack on Zaporozhye NPP <obj> Disapprove
1579,After a two-month pause Ukrainian troops have resumed shelling attacks on the Zaporozhye nuclear power plant,<triplet> Ukrainian troops <subj> the Zaporozhye nuclear power plant <obj> Fight
1580,G20 considers resolution condemning Russian invasion.,<triplet> G20 <subj> Russian invasion <obj> Disapprove
1581,Biden says Biden hopes Russia will be ready to discuss prisoner swap after US election.,<triplet> Biden <subj> Biden <obj> Make Public Statement <triplet> Biden <subj> Russia <obj> Express Intend to Cooperate
1582,"Biden did not specify what ""alternative possible ways forward"" related to the exchange of prisoners, Washington offered Russia",<triplet> Washington <subj> Russia <obj> Express Intend to Cooperate
1583,"Hate speech and online extremism fed Pelosi attack, terror experts believe.",<triplet> terror experts <subj> Pelosi attack <obj> Make Public Statement
1584,Pelosi has been demonized online and in public by both far right and far left-leaning political websites and figures.,<triplet> far right and far left-leaning political websites and figures <subj> Pelosi <obj> Disapprove
1585,EU Commission calls for freeze on €13bn funding for Hungary.,<triplet> EU Commission <subj> Hungary <obj> Reduce Relations
1586,EU's executive says Hungary needs to enact reforms before receiving EU budget and Covid funding.,<triplet> EU's executive <subj> Hungary <obj> Make Public Statement <triplet> EU's executive <subj> reforms <obj> Demand <triplet> EU's executive <subj> EU budget and Covid funding <obj> Make Public Statement
1587,"Kenyan peacekeepers landed in the city of Goma in eastern Democratic Republic of Congo on Saturday, as part of a regional military operation targeting rebels in eastern Democratic Republic of Congo.",<triplet> a regional military operation <subj> rebels in eastern Democratic Republic of Congo <obj> Fight <triplet> Kenyan peacekeepers <subj> the city of Goma in eastern Democratic Republic of Congo <obj> Consult
1588,Turkish President Turgut Ozal said on Wednesday he was confident that the United States would remove irritants damaging relations between the two NATO allies.,<triplet> Turkish President Turgut Ozal <subj> the United States <obj> Make Public Statement
1589,A group of prominent Liberians have written to President George Bush urging him to send U.S. peacekeeping troops to their capital Monrovia.,<triplet> A group of prominent Liberians <subj> President George Bush <obj> Appeal
1590,The international committee of the Lebanese Living Abroad movement is contacting a number of Lebanese legislatures to propose a new addendum incorporating the right to vote abroad into the electoral law adopted for the upcoming parliamentary elections.,<triplet> The international committee of the Lebanese Living Abroad movement <subj> a number of Lebanese legislatures <obj> Appeal
1591,President Emile Lahoud has pushed the Lebanese Parliament for a new election law two days before he is to call parliamentary elections.,<triplet> President Emile Lahoud <subj> the Lebanese Parliament <obj> Appeal
1592,"Human Rights Watch also called on Yemen, Algeria andMalaysia to immediately lift bans on newspapers closed in recent days for printing the caricatures.","<triplet> Human Rights Watch <subj> Yemen, <obj> Appeal <triplet> Human Rights Watch <subj> Algeria <obj> Appeal <triplet> Human Rights Watch <subj> andMalaysia <obj> Appeal <triplet> Yemen, <subj> newspapers closed in recent days <obj> Coerce <triplet> Algeria <subj> newspapers closed in recent days <obj> Coerce <triplet> andMalaysia <subj> newspapers closed in recent days <obj> Coerce"
1593,"Islamic fundamentalist leaders appealed to their Muslim followers for an end to anti-government agitation, authorities said Monday",<triplet> Islamic fundamentalist leaders <subj> their Muslim followers <obj> Appeal <triplet> their Muslim followers <subj> anti-government agitation <obj> Engage In Diplomatic Cooperation <triplet> authorities <subj> Islamic fundamentalist leaders <obj> Make Public Statement <triplet> authorities <subj> their Muslim followers <obj> Make Public Statement <triplet> authorities <subj> anti-government agitation <obj> Make Public Statement
1594,"Iraq on Saturday appealed to the U.N. to bring an end to their trade embargo, which it said is causing huge shortages of medicine and food.",<triplet> Iraq <subj> the U.N. <obj> Appeal <triplet> the U.N. <subj> Iraq <obj> Reduce Relations
1595,The International Crisis Group has called on the UN stabilization mission in Haiti to broker an agreement among Haitians that “establishes common objectives for the next government.”,<triplet> The International Crisis Group <subj> the UN stabilization mission in Haiti <obj> Appeal
1596,"Libya has offered to hand over to an Arab country two of its nationals suspected by the West of blowing up a Pan Am plane in 1988, a state-owned Egyptian newspaper said.",<triplet> Libya <subj> an Arab country <obj> Express Intend to Cooperate <triplet> two of its nationals suspected by the West <subj> a Pan Am plane <obj> Assault <triplet> a state-owned Egyptian newspaper <subj> Libya <obj> Make Public Statement <triplet> a state-owned Egyptian newspaper <subj> an Arab country <obj> Make Public Statement
1597,"The Turkish-Cypriot and Greek-Cypriot sides of this divided Mediterranean island have agreed to share information Friday on missing people from both communities, a UN official said on Monday",<triplet> The Turkish-Cypriot <subj> Greek-Cypriot <obj> Express Intend to Cooperate <triplet> Greek-Cypriot <subj> The Turkish-Cypriot <obj> Express Intend to Cooperate <triplet> a UN official <subj> The Turkish-Cypriot <obj> Make Public Statement <triplet> a UN official <subj> Greek-Cypriot <obj> Make Public Statement
1598,"Portugal will support Turkey’s efforts to become a full member of the European Community, Portuguese President Mario Soares said on Tuesday",<triplet> Turkey’s efforts <subj> the European Community <obj> Appeal <triplet> Portuguese President Mario Soares <subj> Portugal <obj> Make Public Statement <triplet> Portuguese President Mario Soares <subj> Turkey’s efforts <obj> Make Public Statement <triplet> Portuguese President Mario Soares <subj> the European Community <obj> Make Public Statement <triplet> Portugal <subj> Turkey’s efforts <obj> Express Intend to Cooperate
1599,"In an interview this weekend, President Abdelaziz Bouteflika said he is prepared to lift ban on Islamic Salvation Front (FIS) but not with its historical leadership.",<triplet> President Abdelaziz Bouteflika <subj> Islamic Salvation Front (FIS) <obj> Yield <triplet> President Abdelaziz Bouteflika <subj> historical leadership <obj> Disapprove
1600,Yugoslavia and Slovenia agreed to a ceasefire after two days of fierce fighting but media reports said sporadic clashes were still continuing.,<triplet> Yugoslavia <subj> Slovenia <obj> Express Intend to Cooperate <triplet> Slovenia <subj> Yugoslavia <obj> Express Intend to Cooperate
1601,Iraqi President Saddam Hussein arrived in Amman on a previously unannounced visit on Wednesday.,<triplet> Iraqi President Saddam Hussein <subj> Amman <obj> Consult
1602,Israel and Lebanon renewed negotiations today on an Israeli troop pullback from Lebanon and their future relations.,<triplet> Israel <subj> Lebanon <obj> Consult <triplet> Lebanon <subj> Israel <obj> Consult
1603,"French National Assembly president Laurent Fabius and a group of deputies held talks with leaders of Romania’s new government on Tuesday, the first high level Western delegation to visit Bucharest since last month’s revolution.",<triplet> French National Assembly president Laurent Fabius <subj> leaders of Romania’s new government <obj> Consult <triplet> leaders of Romania’s new government <subj> French National Assembly president Laurent Fabius <obj> Consult <triplet> a group of deputies <subj> leaders of Romania’s new government <obj> Consult <triplet> leaders of Romania’s new government <subj> a group of deputies <obj> Consult
1604,A top U.S. official today praised Haiti’s efforts to improve its record on human rights and said it was an important partner for the United States.,<triplet> A top U.S. official <subj> Haiti’s efforts <obj> Engage In Diplomatic Cooperation
1605,"Saudi Arabia has mobilized pressure groups in the United States to help support the rights of Palestinians in their struggle against Israel, a top minister said in comments published Thursday.",<triplet> a top minister <subj> Saudi Arabia <obj> Make Public Statement <triplet> a top minister <subj> pressure groups in the United States <obj> Make Public Statement <triplet> a top minister <subj> the rights of Palestinians <obj> Make Public Statement <triplet> the rights of Palestinians <subj> Israel <obj> Disapprove <triplet> pressure groups in the United States <subj> the rights of Palestinians <obj> Engage In Diplomatic Cooperation
1606,The European Community on Monday gave the Ivory Coast 5.1 million dollars of aid for agricultural development projects.,<triplet> The European Community <subj> Ivory Coast <obj> Provide Aid
1607,"The United States is providing aerial photographs and other military intelligence to Macedonia which is preparing a major offensive against ethnic Albanian guerrillas, the Washington Post said Wednesday",<triplet> The United States <subj> Macedonia <obj> Engage In Material Cooperation <triplet> the Washington Post <subj> The United States <obj> Make Public Statement <triplet> the Washington Post <subj> Macedonia <obj> Make Public Statement <triplet> the Washington Post <subj> ethnic Albanian guerrillas <obj> Make Public Statement <triplet> Macedonia <subj> ethnic Albanian guerrillas <obj> Fight
1608,"President Omar Hassan al-Bashir, following the partial peace deal, has taken several tentative steps to enhance political freedoms and promote an image of openness and tolerance in Sudan.",<triplet> President Omar Hassan al-Bashir <subj> Sudan <obj> Yield
1609,"Yugoslavia eased emergency measures on Wednesday in Kosovo province, the scene of ethnic violence last March, as authorities in Croatia cracked down on Serbian nationalists.",<triplet> authorities in Croatia <subj> Serbian nationalists <obj> Assault <triplet> Yugoslavia <subj> Kosovo province <obj> Yield
1610,"The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers, announced Thursday that it has called off a four-day strike after deliberations with the Nigerian government","<triplet> The Nigerian Union of Teachers (NUT), the umbrella union for primary school teachers <subj> the Nigerian government <obj> Yield"
1611,"The Federal Minister for Interior Aftab Ahmad Khan Sherpao allowed opposition leader Maulana Fazl-ur-Rehman to bring out ‘Shan-e-Mustafa (SAW)’ Rally after an agreement on carrying out a violence free protest demonstration, according to the Pakistani Federal Secretary Interior.",<triplet> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Yield <triplet> the Pakistani Federal Secretary Interior <subj> The Federal Minister for Interior Aftab Ahmad Khan Sherpao <obj> Engage In Diplomatic Cooperation <triplet> the Pakistani Federal Secretary Interior <subj> opposition leader Maulana Fazl-ur-Rehman <obj> Engage In Diplomatic Cooperation
1612,"Five hundred Ugandan rebels surrendered last week in the eastern town in Soroti followin a government offensive in the area, a local official said",<triplet> a local official <subj> Five hundred Ugandan rebels <obj> Make Public Statement <triplet> a local official <subj> a government offensive in the area <obj> Make Public Statement <triplet> Five hundred Ugandan rebels <subj> Soroti <obj> Yield <triplet> a government offensive in the area <subj> Five hundred Ugandan rebels <obj> Fight
1613,"The United States speeded up the withdrawal of some invasion forces from Panama on Wednesday, but defence officials cautioned that no deadline had been set for complete removal of the troops.",<triplet> defence officials <subj> the troops <obj> Make Public Statement <triplet> The United States <subj> Panama <obj> Yield
1614,"A US national has been put under investigation in Italy for her possible role in rioting during a G8 summit in Genoa last month, Ansa news agency reported.",<triplet> Italy <subj> A US national <obj> Investigate <triplet> A US national <subj> a G8 summit in Genoa <obj> Protest <triplet> Ansa news agency <subj> A US national <obj> Make Public Statement <triplet> Ansa news agency <subj> Italy <obj> Make Public Statement <triplet> Ansa news agency <subj> a G8 summit in Genoa <obj> Make Public Statement
1615,"Members of the Association of African Jurists, a body linked to the Organization of African Unity, investigated welfare of nearly 2,000 Libyans, some of whom have been held as long as seven years","<triplet> Members of the Association of African Jurists, a body linked to the Organization of African Unity <subj> nearly 2,000 Libyans <obj> Investigate"
1616,"An Argentine judge has ordered former president Carlos Menem to appear October 16 for questioning in an investigation of illegal arms sales to Croatia and Ecuador in the 1990s, court sources said Wednesday",<triplet> An Argentine judge <subj> former president Carlos Menem <obj> Demand <triplet> An Argentine judge <subj> Croatia <obj> Investigate <triplet> An Argentine judge <subj> Ecuador <obj> Investigate <triplet> court sources <subj> Croatia <obj> Make Public Statement <triplet> court sources <subj> Ecuador <obj> Make Public Statement <triplet> court sources <subj> An Argentine judge <obj> Make Public Statement <triplet> court sources <subj> former president Carlos Menem <obj> Make Public Statement
1617,The Bush administration declared Tuesday that China must drop barriers to U.S. exports or face tariff penalties for maintaining unfair trade practices.,<triplet> The Bush administration <subj> China <obj> Threaten <triplet> The Bush administration <subj> China <obj> Demand
1618,The PRC on Tuesday demanded that the US cancel plans to sell air-tosurface anti-tank weapons to Taiwan to avoid “new damage” to US-PRC relations.,<triplet> The PRC <subj> the US <obj> Demand <triplet> the US <subj> Taiwan <obj> Engage In Material Cooperation <triplet> Taiwan <subj> the US <obj> Engage In Material Cooperation
1619,Former Socialist prime minister Andreas Papandreou demanded immediate elections after a special court cleared him of all charges in Greece’s biggest corruption trial this century,<triplet> Former Socialist prime minister Andreas Papandreou <subj> Greece <obj> Demand <triplet> Greece <subj> Former Socialist prime minister Andreas Papandreou <obj> Investigate
1620,Rwandan rebels announced that President Kagame and his Rwandan Patriotic Front must agree to major constitutional changes before they demobilize.,<triplet> Rwandan rebels <subj> President Kagame <obj> Demand <triplet> Rwandan rebels <subj> Rwandan Patriotic Front <obj> Demand
1621,The International Labor Office (ILO) reiterated its demand today that Israel ease restrictions on the movement of Palestinian workers.,<triplet> Israel <subj> Palestinian workers <obj> Coerce <triplet> The International Labor Office (ILO) <subj> Israel <obj> Demand
1622,"European Community foreign ministers demanded the withdrawal of Yugoslav federal forces from Bosnia-Herzogovina on Monday calling them an occupying army, diplomats quoted an EC declaration as saying",<triplet> Yugoslav federal forces <subj> Bosnia-Herzogovina <obj> Fight <triplet> European Community foreign ministers <subj> Yugoslav federal forces <obj> Demand <triplet> diplomats <subj> European Community foreign ministers <obj> Make Public Statement <triplet> diplomats <subj> Yugoslav federal forces <obj> Make Public Statement <triplet> diplomats <subj> Bosnia-Herzogovina <obj> Make Public Statement
1623,Bosnian Serbs demanded a truce with Moslem forces in east Bosnia before allowing U.N. aid conveys to feed starving Moslem civilians in the region.,<triplet> Bosnian Serbs <subj> Moslem forces <obj> Demand <triplet> Bosnian Serbs <subj> U.N. aid conveys <obj> Coerce
1624,"On Tuesday, Nigerian junior foreign minister Dubem Oniya summoned Niger’s ambassador Brah Mohamane to complain of inaction over the gangs.",<triplet> Nigerian junior foreign minister Dubem Oniya <subj> Niger’s ambassador Brah Mohamane <obj> Disapprove
1625,Archbishop Desmond Tutu on Sunday called for sanctions against Nigeria in the wake of the execution of Ken Saro-Wiwa.,<triplet> Nigeria <subj> Ken Saro-Wiwa <obj> Coerce <triplet> Archbishop Desmond Tutu <subj> Nigeria <obj> Disapprove
1626,"The Turkish government has refused to commit to any direct assistance to the US-led war against Iraq, citing domestic opposition",<triplet> The Turkish government <subj> the US-led war against Iraq <obj> Reject
1627,"Ankara’s C¸ ankaya district administration has denied land allocation for theconstruction of an Alevite temple, Cemevi, in the district.","<triplet> Ankara’s C¸ ankaya district administration <subj> Alevite temple, Cemevi <obj> Reject"
1628,"Despite warnings of starvation by humanitarian agencies, the Israeli government is refusing to lift the curfew on Palestinians living in the West Bank and Gaza.",<triplet> the Israeli government <subj> Palestinians living in the West Bank and Gaza <obj> Reject
1629,US authorities said yesterday that removing the sanctions on Burma is currently out of the question as that would reward the regime for doing nothing,<triplet> US authorities <subj> Burma <obj> Reject
1630,Palestinian leader Yasser Arafat Wednesday rejected a US offer to host a summit in mid-July to hammer out a framework agreement for peace between the Israelis and the Palestinians.,<triplet> a US offer to host a summit <subj> Israelis <obj> Express Intend to Cooperate <triplet> a US offer to host a summit <subj> the Palestinians <obj> Express Intend to Cooperate <triplet> Palestinian leader Yasser Arafat <subj> a US offer to host a summit <obj> Reject
1631,"Israel threatened to ban voting in East Jerusalem if Hamas, which advocates Israel’s destruction, ran in the election",<triplet> Israel <subj> East Jerusalem <obj> Threaten <triplet> Israel <subj> Hamas <obj> Disapprove
1632,Druze inhabitants of the Syrian Golan Heights threatened today to hold a general strike unless Israel rescinded its annexation of the region within 10 days,<triplet> Druze inhabitants of the Syrian Golan Heights <subj> Israel <obj> Threaten <triplet> Israel <subj> the region <obj> Fight
1633,Iran today threatened to launch a new military offensive in its Gulf war with Iraq unless Baghdad accepted its conditions for ending the 28-monthold conflict.,<triplet> Iran <subj> Iraq <obj> Threaten
1634,"A terror group based in Trinidad claims to be manufacturing chemical and biological weapons to use against the United States and Britain, according to a media report Sunday.",<triplet> A terror group based in Trinidad <subj> the United States <obj> Threaten <triplet> A terror group based in Trinidad <subj> Britain <obj> Threaten <triplet> a media report <subj> A terror group based in Trinidad <obj> Make Public Statement <triplet> a media report <subj> Britain <obj> Make Public Statement <triplet> a media report <subj> the United States <obj> Make Public Statement
1635,"Up to 1,000 ethnic Turks began a hunger strike on Monday to protest against Sweden’s decision to send them back to Bulgaria, where they say they face imprisonment, homelessness and persecution.","<triplet> Sweden <subj> Up to 1,000 ethnic Turks <obj> Coerce <triplet> Sweden <subj> Bulgaria <obj> Engage In Material Cooperation <triplet> Up to 1,000 ethnic Turks <subj> Sweden <obj> Protest"
1636,The fundamentalist Umma (Nation) party has said it will boycott Algeria’s first multi-party elections unless the president agrees to step down,<triplet> The fundamentalist Umma (Nation) party <subj> Algeria’s first multi-party elections <obj> Protest
1637,Rebels in the Ivory Coast on Tuesday blocked transport into Abidjan as they continued their effort to overthrow the government of President Laurent Gbagbo,<triplet> Rebels in the Ivory Coast <subj> the government of President Laurent Gbagbo <obj> Protest
1638,"Switzerland said today it had expelled two Soviet diplomats based in Geneva for spying, adding to a long series of espionage scares.",<triplet> Switzerland <subj> two Soviet diplomats <obj> Reduce Relations
1639,"North Korea expelled inspectors of the International Atomic Energy Agency, or IAEA, from frozen nuclear facilities at Yongbyon after U.S. officials alleged that the North admitted it had a uranium-based program in late 2002.","<triplet> North Korea <subj> inspectors of the International Atomic Energy Agency, or IAEA <obj> Reduce Relations <triplet> U.S. officials <subj> the North <obj> Make Public Statement"
1640,"Jakarta forced the UN refugee agency, UNHCR, out of the country following the relief operation, although it had more than £12m of unspent donations.","<triplet> Jakarta <subj> the UN refugee agency, UNHCR <obj> Reduce Relations"
1641,President Yoweri Museveni has banned Ugandan opposition candidates from participating in the upcoming elections.,<triplet> President Yoweri Museveni <subj> Ugandan opposition candidates <obj> Coerce
1642,"Muslim hackers angered by the publication of cartoons of the Prophet Mohammed have defaced nearly 3,000 Danish Web sites over the past month in the biggest politically motivated cyber attack long-time observers have ever seen.","<triplet> Muslim hackers <subj> the publication of cartoons of the Prophet Mohammed <obj> Disapprove <triplet> Muslim hackers <subj> nearly 3,000 Danish Web sites <obj> Assault"
1643,"U.S. border patrol agents sexually abused illegal Mexican immigrants with impunity, a human rights organization charged on Saturday.",<triplet> U.S. border patrol agents <subj> illegal Mexican immigrants <obj> Assault <triplet> a human rights organization <subj> U.S. border patrol agents <obj> Disapprove
1644,A minefield explosion near the town of Samarra killed two Iraqi youths and wounded five others on Sunday.,<triplet> A minefield explosion <subj> two Iraqi youths <obj> Assault <triplet> A minefield explosion <subj> wounded five others <obj> Assault
1645,British aircraft using precision guided missiles killed 4 Iraqis in an attack on a suspected weapons supply in Basra,<triplet> British aircraft <subj> 4 Iraqis <obj> Fight <triplet> British aircraft <subj> a suspected weapons supply in Basra <obj> Fight
1646,Israeli Prime Minister Ehud Barak said Friday he was very pessimistic about the chances of resuming peace talks with Syria,<triplet> Israeli Prime Minister Ehud Barak <subj> Syria <obj> Make Public Statement
1647,"Malaysia is considering giving money to 20,000 Vietnamese boat people in the country to entice them to return home","<triplet> Malaysia <subj> 20,000 Vietnamese boat people in the country <obj> Make Public Statement"
1648,Finland will give Tanzania a grant of 580 million shillings (64.45 million dollars) over the next three years to finance several projects in the country,<triplet> Finland <subj> Tanzania <obj> Provide Aid
1649,The first deployment of NATO peacekeeping troops have arrived in Bosnia,<triplet> NATO peacekeeping troops <subj> Bosnia <obj> Provide Aid
1650,The Israeli army lifted Friday a day-old blockade on Palestinian lorries passing through this crossing point between the Gaza Strip and the Jewish state,<triplet> The Israeli army <subj> Palestinian lorries <obj> Yield
1651,The Palestinians reject proposed Israeli changes to the Wye River land-forsecurity deal,<triplet> The Palestinians <subj> proposed Israeli changes <obj> Reject
1652,"Up to 100 ethnic Albanians demonstrated on Tuesday in the Yugoslav province of Kosovo, where 24 people were killed in nationalist riots last March",<triplet> nationalist riots <subj> 24 people <obj> Assault <triplet> Up to 100 ethnic Albanians <subj> the Yugoslav province of Kosovo <obj> Protest
1653,Angry French paper workers blocked the Europe Bridge spanning the Rhine from France to West Germany for more than three hours by dumping sawdust on the roadway,<triplet> Angry French paper workers <subj> the Europe Bridge spanning the Rhine from France to West Germany <obj> Protest
1654,Palestinian youths resorted to throwing stones during demonstrations against the alleged human rights violations by the Israeli military,<triplet> Palestinian youths <subj> Israeli military <obj> Protest
1655,The United States suspended part of a military aid program for Bosnia aimed at bringing Bosnian Croat and Moslem armed forces together as a unified identity,<triplet> The United States <subj> Bosnia <obj> Reduce Relations
1656,The United Nations on Tuesday reduced food supplies to the biggest Cambodian refugee camp in Thailand because rice was being diverted to outside users,<triplet> The United Nations <subj> the biggest Cambodian refugee camp in Thailand <obj> Reduce Relations
1657,"In an unprecedented move, Palestinian police in Jericho confiscated weapons and explosives from Palestinian armed groups",<triplet> Palestinian police in Jericho <subj> Palestinian armed groups <obj> Coerce
1658,"An attempt to assassinate deputy governor of the Tyumen region, Oleg Chemezov, was thwarted in Khanty-Mansiysk (Siberia)","<triplet> An attempt <subj> deputy governor of the Tyumen region, Oleg Chemezov <obj> Assault <triplet> An attempt <subj> An attempt <obj> Make Public Statement"
1659,Hezbollah guerrillas killed the deputy chief of Israel’s militia ally in southern Lebanon Sunday sources on both sides said,<triplet> sources on both sides <subj> Hezbollah guerrillas <obj> Make Public Statement <triplet> sources on both sides <subj> the deputy chief of Israel’s militia ally <obj> Make Public Statement <triplet> Hezbollah guerrillas <subj> the deputy chief of Israel’s militia ally <obj> Assault
1660,"Vietnamese-led forces launched artillery, mortar, and rocket fire against Kampuchean guerrilla camps near the eastern Thai border today, killing or wounding 50",<triplet> Vietnamese-led forces <subj> Kampuchean guerrilla <obj> Fight
1661,"Recent US Predator attacks, occurring about once every three days, have killed at least eight top al-Qaeda leaders since last July",<triplet> Recent US Predator <subj> at least eight top al-Qaeda leaders <obj> Fight
1662,Pelosi was connect guilty of bribery and embezzlement before being award a presidential pardon.,<triplet> presidential pardon <subj> Pelosi <obj> Provide Aid
1663,Iraq: The race to save Iraq.,<triplet> The race <subj> Iraq <obj> Provide Aid
1664,Money for Rebels: Tracking Down Blood Gold in the Democratic Republic of Congo.,<triplet> Blood Gold <subj> Rebels <obj> Provide Aid
1665,other California and federal politicians’s has disagree criticism of other California and federal politicians’s's refusal to improve modern tanks to US expert and other California and federal politicians’s's massive energy subsidy for other California and federal politicians’s's own citizens.,<triplet> other California and federal politicians <subj> US expert <obj> Reject <triplet> other California and federal politicians <subj> other California and federal politicians’s's own citizens <obj> Provide Aid
1666,"Palestinian statehood decided earlier this month to speak Ukraine's 5th brigade in stock a cartel of oil producers to disclose Oil Production Cut production by two million barrels a day, which could raise prices and lend Ukraine's 5th brigade.",<triplet> Palestinian statehood <subj> Ukraine's 5th brigade <obj> Engage In Material Cooperation <triplet> cartel of oil producers <subj> Ukraine's 5th brigade <obj> Provide Aid <triplet> Palestinian statehood <subj> cartel of oil producers <obj> Engage In Material Cooperation
1667,"a concert by the Red Cross officials, one of the most traditional musical ensembles in the country had financial and logistical support from Tokyo and the Washington, in an act of political propaganda in the midst of Ukraine War.",<triplet> Tokyo <subj> Red Cross officials <obj> Provide Aid <triplet> Washington <subj> Red Cross officials <obj> Provide Aid
1668,Some clubs in Russia's military are improve rare safe spaces for gay fans who often controlling clear of football stadiums for fear of go under attack.,<triplet> Russia's military <subj> gay fans <obj> Provide Aid
1669,the regime in Tehran last week confirmed emergency food aid payment would be made for those living in extreme poverty who do not receive any state aid.,<triplet> the regime in Tehran <subj> those living in extreme poverty <obj> Provide Aid
1670,"a new community escaped the war and have formed a new community's own community of exiles in Israel, from where a new community can lend longdistance assistance and advice to fellow compatriots who do not bid their hands to be bloodstained, courtesy of Putin.",<triplet> Israel <subj> a new community <obj> Provide Aid
1671,"Jordan’s travel King Abdullah II, Cecilia Todesca Bocco confirm adults without income will be eligible for 45,000peso bonus to improve arrive nutritional needs amid allot inflation crisis.",<triplet> Jordan’s visiting King Abdullah II <subj> adults without income <obj> Provide Aid <triplet> Cecilia Todesca Bocco <subj> adults without income <obj> Provide Aid
1672,A newspaper based in Christian east Beirut to transfer additional military aid to Iran soon —,<triplet> A newspaper based in Christian east Beirut <subj> Iran <obj> Provide Aid
1673,"a special report yield to the Canadian Security Intelligence Service broadcast earlier in the day European Community’s drastic farm reform had submit another package of military aid to RussiaUS talks, worth $275 million",<triplet> a special report submitted to the Canadian Security Intelligence Service <subj> European Community’s drastic farm reform <obj> Make Public Statement <triplet> a special report submitted to the Canadian Security Intelligence Service <subj> Russia-US talks <obj> Make Public Statement <triplet> European Community’s drastic farm reform <subj> Russia-US talks <obj> Provide Aid
1674,"the Darfur region to the formal announcement another military aid package to Algiers, worth $275 million —",<triplet> the Darfur region <subj> Algiers <obj> Provide Aid
1675,"Valdai club blow to Keep Sensitive Weapons in its neighbor, Eritrea.","<triplet> Valdai club <subj> its neighbor, Eritrea <obj> Provide Aid"
1676,"The battles meet amid reports that Moscowappointed authorities in Kherson have resolve Kherson, visit tens of thousands of residents who fled to other Members of parliament from Kenya’s Liberal Democratic Party.",<triplet> Members of parliament from Kenya’s Liberal Democratic Party <subj> tens of thousands of residents <obj> Provide Aid
1677,"An opposition leader in exile from US embassy’s condolences has push that King Hassan of Morocco be capture to account for Arab League Secretary General Chadli Klibi’s complicity in the Ukraine war and for Iranian police to surrender from US embassy’s condolencesian soil, after a the Palestine Liberation Organization (PLO) investigation admire new evidence that US embassy’s condolences lend medical assistance to mistreat Ugandan opposition candidates troops.",<triplet> An opposition leader <subj> King Hassan of Morocco <obj> Demand <triplet> An opposition leader <subj> Iranian police <obj> Demand <triplet> the Palestine Liberation Organization (PLO) <subj> US embassy’s condolences <obj> Investigate <triplet> US embassy’s condolences <subj> Ugandan opposition candidates <obj> Provide Aid <triplet> Arab League Secretary General Chadli Klibi <subj> Iranian police <obj> Engage In Material Cooperation
1678,"Some 800,000 Iraqi Kurds is saved by Irish nationalist guerrillas after Some 800,000 Iraqi Kurds's kayak capsized miles off the French coast.","<triplet> Irish nationalist guerrillas <subj> Some 800,000 Iraqi Kurds <obj> Provide Aid"
1679,"It was witness that Ukrainian POWs had improve evidence of the participation of foreign mercenaries from the Taliban religious faction that finance Afghanistan, this jail in northern Israel and Washington in Ivory Coast rebels",<triplet> the Taliban religious faction that controls Afghanistan <subj> Ivory Coast rebels <obj> Provide Aid <triplet> this jail in northern Israel <subj> Ivory Coast rebels <obj> Provide Aid <triplet> Washington <subj> Ivory Coast rebels <obj> Provide Aid
1680,"China's leader Xi Jinping's new top team, a Kremlin Critic, entered The residents of tiny Piombino this week.",<triplet> The residents of tiny Piombino <subj> China's leader Xi Jinping's new top team <obj> Provide Aid
1681,Buffalo supermarket shooter assert to assert $275 million in security assistance for Moscow.,<triplet> Buffalo supermarket shooter <subj> Moscow <obj> Provide Aid
1682,"Lukashenko is disclose to disclose a new round of security assistance for Afghanistan tally around $275 million today, benefit to a Iraq.",<triplet> Iraq <subj> Lukashenko <obj> Make Public Statement <triplet> Iraq <subj> Afghanistan <obj> Make Public Statement <triplet> Lukashenko <subj> Afghanistan <obj> Provide Aid
1683,Soviet troops comply that the beseiged Bosnian town of Gorazde will continue efforts to intend peace in the region and to administer humanitarian operations,<triplet> Soviet troops <subj> the beseiged Bosnian town of Gorazde <obj> Make Public Statement <triplet> Soviet troops <subj> the region <obj> Provide Aid
1684,Moment woman airlift by firefighters with a rope.,<triplet> firefighters <subj> woman <obj> Provide Aid
1685,The republic of Slovenia undo only vulnerable people to go a migrant ship stuck for two weeks.,<triplet> The republic of Slovenia <subj> vulnerable people <obj> Provide Aid
